t,xcm,xcm_unwrapped,A,Iuv_global,Iuv_local
6.225000000000000533e-01,3.801409987903373633e+01,3.805414099879038076e+03,8.045417181839682463e-01,5.069828422075820656e-02,5.069828422075820656e-02
6.300000000000000044e-01,3.862512097922517995e+01,3.865825120979229723e+03,8.042174467644999103e-01,5.075696430592028380e-02,5.075696430592029768e-02
6.375000000000000666e-01,3.923503794978429227e+01,3.926235037949788875e+03,8.037971234851151170e-01,5.082705530476163552e-02,5.082705530476164246e-02
6.450000000000000178e-01,3.984375098580819952e+01,3.986643750985812858e+03,8.032706761292158770e-01,5.090920046408498739e-02,5.090920046408498045e-02
6.525000000000000799e-01,4.045114655015414229e+01,4.047051146550159046e+03,8.026286993653217738e-01,5.100397565923227294e-02,5.100397565923227988e-02
6.600000000000000311e-01,4.105710188650617454e+01,4.107457101886510827e+03,8.018626270905896414e-01,5.111240237462982144e-02,5.111240237462981451e-02
6.675000000000000933e-01,4.166149965925405496e+01,4.167861499659259607e+03,8.009647242734467820e-01,5.123524422329504835e-02,5.123524422329506223e-02
6.750000000000000444e-01,4.226417579637538324e+01,4.228264175796381096e+03,7.999279009255308992e-01,5.137186151632939374e-02,5.137186151632940762e-02
6.825000000000001066e-01,4.286515040965630163e+01,4.288665150409661692e+03,7.987453761914681261e-01,5.152126086621486301e-02,5.152126086621486301e-02
6.900000000000000577e-01,4.346438182662010519e+01,4.349064381826626231e+03,7.974102295274467789e-01,5.168274663370032995e-02,5.168274663370032301e-02
6.975000000000000089e-01,4.406182292397996036e+01,4.409461822923985892e+03,7.959148729654134113e-01,5.185548603987779476e-02,5.185548603987778782e-02
7.050000000000000711e-01,4.465741586785890149e+01,4.469857415867864802e+03,7.942504697490200272e-01,5.203903935140162529e-02,5.203903935140163223e-02
7.125000000000000222e-01,4.525109875973950579e+01,4.530251098759746128e+03,7.924063149795053107e-01,5.223267138029331208e-02,5.223267138029331208e-02
7.200000000000000844e-01,4.584277974849419479e+01,4.590642779748501198e+03,7.903691861377069028e-01,5.243495978103798055e-02,5.243495978103796668e-02
7.275000000000000355e-01,4.643246816429464729e+01,4.651032468164301463e+03,7.882089479011925581e-01,5.264441116689975303e-02,5.264441116689976691e-02
7.350000000000000977e-01,4.702019459304070637e+01,4.711420194593047199e+03,7.859964067029524548e-01,5.285937100067036182e-02,5.285937100067036182e-02
7.425000000000000488e-01,4.760593713339475386e+01,4.771805937133402040e+03,7.835727658458289113e-01,5.307853539077713595e-02,5.307853539077714983e-02
7.500000000000001110e-01,4.818967947111739392e+01,4.832189679471124691e+03,7.809120335389523326e-01,5.330055700814220754e-02,5.330055700814219366e-02
7.575000000000000622e-01,4.877137392047480802e+01,4.892571373920482074e+03,7.783205239522669183e-01,5.352446399944509742e-02,5.352446399944509742e-02
7.650000000000000133e-01,4.935099580780754991e+01,4.952950995807815161e+03,7.754980476748934981e-01,5.374906110039051610e-02,5.374906110039050916e-02
7.725000000000000755e-01,4.992845826809755039e+01,5.013328458268105351e+03,7.725205926793566880e-01,5.397355241639596735e-02,5.397355241639596735e-02
7.800000000000000266e-01,5.050379917103828831e+01,5.073703799171046740e+03,7.695407086794565643e-01,5.419650026943310245e-02,5.419650026943310939e-02
7.875000000000000888e-01,5.107702205280937591e+01,5.134077022052817483e+03,7.662871443911265512e-01,5.441672531229406473e-02,5.441672531229407861e-02
7.950000000000000400e-01,5.164810030835221966e+01,5.194448100308360154e+03,7.631331884524947817e-01,5.463354994837472250e-02,5.463354994837471557e-02
8.025000000000001021e-01,5.221700171112765076e+01,5.254817001711136072e+03,7.596927171563683245e-01,5.484607230969481412e-02,5.484607230969482800e-02
8.100000000000000533e-01,5.278370074369039600e+01,5.315183700743698864e+03,7.563241619972153051e-01,5.505353709291159470e-02,5.505353709291159470e-02
8.175000000000001155e-01,5.334815678330224387e+01,5.375548156783311242e+03,7.527664152697542965e-01,5.525554760394907339e-02,5.525554760394908727e-02
8.250000000000000666e-01,5.391033463244998103e+01,5.435910334632459126e+03,7.491157182289653882e-01,5.545180772720251922e-02,5.545180772720251922e-02
8.325000000000000178e-01,5.447020596462417075e+01,5.496270205964633533e+03,7.454913280438499878e-01,5.564145388130851272e-02,5.564145388130851272e-02
8.400000000000000799e-01,5.502774847573606820e+01,5.556627748475745648e+03,7.416578642376870922e-01,5.582384163619322909e-02,5.582384163619321521e-02
8.475000000000000311e-01,5.558293712414198495e+01,5.616982937124151249e+03,7.378011770036261296e-01,5.599877409972794234e-02,5.599877409972792847e-02
8.550000000000000933e-01,5.613574609034713347e+01,5.677335746090357134e+03,7.339633975074543182e-01,5.616615988587504021e-02,5.616615988587499858e-02
8.625000000000000444e-01,5.668615657970001820e+01,5.737686156579709859e+03,7.299737747323545856e-01,5.632591943734819445e-02,5.632591943734820139e-02
8.700000000000001066e-01,5.723415641297970780e+01,5.798034156412990342e+03,7.258557322293268665e-01,5.647799074164885219e-02,5.647799074164883137e-02
8.775000000000000577e-01,5.777974182801653313e+01,5.858379741828026454e+03,7.217659588847168406e-01,5.662231073318760299e-02,5.662231073318762381e-02
8.850000000000001199e-01,5.832291232820570315e+01,5.918722912328215898e+03,7.176794048092469680e-01,5.675888059411863390e-02,5.675888059411864778e-02
8.925000000000000711e-01,5.886366826307448719e+01,5.979063668263084764e+03,7.134954136936618729e-01,5.688773593651898913e-02,5.688773593651899607e-02
9.000000000000000222e-01,5.940198850247112006e+01,6.039401988502481800e+03,7.092286468207958938e-01,5.700903477825716714e-02,5.700903477825716714e-02
9.075000000000000844e-01,1.377898294526736511e-01,6.039937789829463327e+03,7.048916718457270969e-01,5.712333507707346297e-02,5.712333507707346297e-02
9.150000000000000355e-01,6.711696579235133520e-01,6.100271169657934479e+03,7.004951238048600093e-01,5.723014736153171633e-02,5.723014736153170245e-02
9.225000000000000977e-01,1.202222674845663253e+00,6.160602222674857330e+03,6.960478420923538190e-01,5.732901814816496883e-02,5.732901814816495495e-02
9.300000000000000488e-01,1.730909661822773726e+00,6.220930909661834448e+03,6.915569856093969348e-01,5.742046625432647988e-02,5.742046625432647988e-02
9.375000000000001110e-01,2.257026250647452326e+00,6.281257026250659692e+03,6.870547119917878032e-01,5.750598962972192779e-02,5.750598962972194167e-02
9.450000000000000622e-01,2.780931200957360350e+00,6.341580931200969644e+03,6.825298086633700967e-01,5.758323861503390761e-02,5.758323861503389374e-02
9.525000000000001243e-01,3.302513268725276063e+00,6.401902513268737493e+03,6.779505921591579831e-01,5.765333696792302592e-02,5.765333696792301205e-02
9.600000000000000755e-01,3.821633492744351823e+00,6.462221633492757064e+03,6.733181587897110187e-01,5.771759343768898681e-02,5.771759343768899375e-02
9.675000000000000266e-01,4.338681810141682860e+00,6.522538681810154230e+03,6.686321832176292945e-01,5.777327588826799282e-02,5.777327588826799976e-02
9.750000000000000888e-01,4.853231270548921117e+00,6.582853231270561992e+03,6.639067068710937658e-01,5.782388418621521586e-02,5.782388418621521586e-02
9.825000000000000400e-01,5.365797938119947652e+00,6.643165797938132528e+03,6.591863828380631896e-01,5.786591723923413533e-02,5.786591723923412145e-02
9.900000000000001021e-01,5.875935843723905982e+00,6.703475935843736806e+03,6.544277649612263437e-01,5.790284927549092103e-02,5.790284927549093491e-02
9.975000000000000533e-01,6.384090589494733514e+00,6.763784090589508196e+03,6.496256836929064082e-01,5.793182300081068520e-02,5.793182300081068520e-02
1.005000000000000115e+00,6.890011710975171511e+00,6.824090011710988620e+03,6.447738057753790164e-01,5.795504180979742237e-02,5.795504180979742931e-02
1.012500000000000178e+00,7.393832618929026879e+00,6.884393832618942724e+03,6.398646928044169346e-01,5.797161540116057415e-02,5.797161540116057415e-02
1.020000000000000018e+00,7.895708142482114944e+00,6.944695708142496187e+03,6.348898757261578485e-01,5.798110656661643880e-02,5.798110656661645268e-02
1.027500000000000080e+00,8.395435796542598084e+00,7.004995435796556194e+03,6.298399486843544448e-01,5.798483840358179681e-02,5.798483840358179681e-02
1.035000000000000142e+00,8.893163692230105610e+00,7.065293163692243979e+03,6.247046854010339656e-01,5.798244025511714583e-02,5.798244025511715277e-02
1.042499999999999982e+00,9.388991194533993223e+00,7.125588991194548726e+03,6.194731811314945213e-01,5.797345310592538076e-02,5.797345310592538770e-02
1.050000000000000044e+00,9.882950973821410301e+00,7.185882950973836159e+03,6.142230197677243098e-01,5.795791315186909348e-02,5.795791315186908654e-02
1.057500000000000107e+00,1.037491156390061420e+01,7.246174911563914975e+03,6.090528914323142251e-01,5.793710133979492610e-02,5.793710133979491222e-02
1.065000000000000169e+00,1.086502289398581844e+01,7.306465022894000867e+03,6.037766298519285924e-01,5.791028300082323027e-02,5.791028300082323027e-02
1.072500000000000009e+00,1.135332165908437752e+01,7.366753321659099129e+03,5.983819082589302285e-01,5.787751044800260036e-02,5.787751044800260036e-02
1.080000000000000071e+00,1.183985771343785842e+01,7.427039857713452875e+03,5.928564488100003249e-01,5.783872133137342442e-02,5.783872133137343136e-02
1.087500000000000133e+00,1.232463398548212474e+01,7.487324633985497712e+03,5.871882846701840242e-01,5.779444280282194923e-02,5.779444280282195617e-02
1.095000000000000195e+00,1.280768769944348939e+01,7.547607687699459348e+03,5.814031000295812879e-01,5.774464115064242842e-02,5.774464115064243536e-02
1.102500000000000036e+00,1.328906709943253261e+01,7.607889067099448766e+03,5.758167948204712117e-01,5.768919011525492496e-02,5.768919011525495966e-02
1.110000000000000098e+00,1.376878372844943144e+01,7.668168783728465314e+03,5.700807274541530578e-01,5.762844168723058047e-02,5.762844168723058047e-02
1.117500000000000160e+00,1.424687636945593461e+01,7.728446876369472193e+03,5.641844214610634012e-01,5.756239811833106790e-02,5.756239811833108871e-02
1.125000000000000000e+00,1.472338462072299237e+01,7.788723384620739125e+03,5.581187582084801146e-01,5.749107312366490141e-02,5.749107312366490141e-02
1.132500000000000062e+00,1.519832425773099160e+01,7.848998324257747299e+03,5.518765105933630677e-01,5.741478772203464920e-02,5.741478772203464226e-02
1.140000000000000124e+00,1.567175302463884279e+01,7.909271753024655482e+03,5.457478558485482356e-01,5.733335041531613385e-02,5.733335041531613385e-02
1.147500000000000187e+00,1.614368985432329140e+01,7.969543689854340300e+03,5.396602155483707364e-01,5.724704545054352944e-02,5.724704545054351557e-02
1.155000000000000027e+00,1.661416124220381718e+01,8.029814161242220507e+03,5.333991231085110085e-01,5.715592904715816047e-02,5.715592904715816741e-02
1.162500000000000089e+00,1.708322782655224259e+01,8.090083227826569782e+03,5.269623203289099944e-01,5.705991859200956751e-02,5.705991859200956057e-02
1.170000000000000151e+00,1.755083485728181714e+01,8.150350834857299560e+03,5.203516782078581038e-01,5.695965009063908013e-02,5.695965009063909401e-02
1.177499999999999991e+00,1.801700913835732720e+01,8.210617009138373760e+03,5.139245726725617525e-01,5.685510012147026310e-02,5.685510012147027004e-02
1.185000000000000053e+00,1.848186520407872635e+01,8.270881865204095448e+03,5.075789442194674761e-01,5.674600962831942430e-02,5.674600962831941042e-02
1.192500000000000115e+00,1.894546256004214868e+01,8.331145462560058149e+03,5.010731076100604087e-01,5.663208141539326917e-02,5.663208141539326224e-02
1.200000000000000178e+00,1.940781415045393388e+01,8.391407814150468766e+03,4.944194226091442879e-01,5.651371152240353135e-02,5.651371152240353135e-02
1.207500000000000018e+00,1.986873425868890308e+01,8.451668734258702898e+03,4.876367089602015592e-01,5.639202103651117653e-02,5.639202103651117653e-02
1.215000000000000080e+00,2.032845992846522520e+01,8.511928459928478333e+03,4.813447453487958994e-01,5.626603220273538458e-02,5.626603220273536377e-02
1.222500000000000142e+00,2.078706559177852853e+01,8.572187065591790088e+03,4.749482252427207341e-01,5.613540922021107576e-02,5.613540922021107576e-02
1.230000000000000204e+00,2.124443062622787792e+01,8.632444430626239409e+03,4.684545696737866249e-01,5.600127131040518597e-02,5.600127131040517903e-02
1.237500000000000044e+00,2.170056452706971939e+01,8.692700564527080132e+03,4.618968404237216441e-01,5.586353049769177126e-02,5.586353049769177820e-02
1.245000000000000107e+00,2.215568296004792614e+01,8.752955682960058766e+03,4.555984692164601335e-01,5.572128068190965178e-02,5.572128068190965178e-02
1.252500000000000169e+00,2.260963721256937120e+01,8.813209637212577945e+03,4.495388818538763043e-01,5.557544779126862011e-02,5.557544779126862705e-02
1.260000000000000009e+00,2.306247248180677545e+01,8.873462472481814984e+03,4.434597088264045084e-01,5.542620032402557212e-02,5.542620032402556518e-02
1.267500000000000071e+00,2.351441006760344976e+01,8.933714410067612334e+03,4.374040492249823830e-01,5.527239444883601943e-02,5.527239444883601249e-02
1.275000000000000133e+00,2.396506414297227749e+01,8.993965064142979827e+03,4.314160598422874249e-01,5.511616289842094507e-02,5.511616289842093119e-02
1.282500000000000195e+00,2.441489391374941320e+01,9.054214893913755077e+03,4.259055719649695315e-01,5.495535622864618913e-02,5.495535622864618219e-02
1.290000000000000036e+00,2.486366650780978915e+01,9.114463666507816015e+03,4.205161771128768100e-01,5.479131794105470549e-02,5.479131794105469855e-02
1.297500000000000098e+00,2.531150672769657461e+01,9.174711506727700908e+03,4.152366733871964977e-01,5.462358502850905156e-02,5.462358502850903769e-02
1.305000000000000160e+00,2.575844959667372081e+01,9.234958449596677383e+03,4.101025861777795045e-01,5.445197086055252045e-02,5.445197086055251351e-02
1.312500000000000000e+00,2.620443924963060667e+01,9.295204439249633651e+03,4.051420054453761521e-01,5.427710183523739434e-02,5.427710183523742210e-02
1.320000000000000062e+00,2.664961234725741690e+01,9.355449612347259972e+03,4.005732948908066748e-01,5.409830932786609259e-02,5.409830932786609259e-02
1.327500000000000124e+00,2.709387720710977732e+01,9.415693877207111655e+03,3.962455248700679777e-01,5.391603776951468113e-02,5.391603776951468807e-02
1.335000000000000187e+00,2.753739311560016034e+01,9.475937393115602390e+03,3.920856968738628545e-01,5.372979237335018948e-02,5.372979237335019642e-02
1.342500000000000027e+00,2.798005676593479052e+01,9.536180056765935660e+03,3.880953226487577901e-01,5.354017137903060303e-02,5.354017137903058221e-02
1.350000000000000089e+00,2.842199968442766433e+01,9.596421999684427647e+03,3.842646519540221517e-01,5.334641014001969411e-02,5.334641014001968717e-02
1.357500000000000151e+00,2.886325703650535957e+01,9.656663257036505456e+03,3.807440262699907652e-01,5.314864206192201207e-02,5.314864206192201207e-02
1.365000000000000213e+00,2.930371484336698984e+01,9.716903714843365378e+03,3.774530796281356237e-01,5.294737890690821847e-02,5.294737890690821153e-02
1.372500000000000053e+00,2.974372438489094250e+01,9.777143724384888628e+03,3.742458884619946913e-01,5.274100910979618445e-02,5.274100910979618445e-02
1.380000000000000115e+00,3.018284056652606040e+01,9.837382840566522646e+03,3.710855003751476477e-01,5.253170321963617634e-02,5.253170321963616246e-02
1.387500000000000178e+00,3.062155939070372312e+01,9.897621559390699986e+03,3.682991166486104251e-01,5.231729813152460190e-02,5.231729813152460190e-02
1.395000000000000018e+00,3.105968732753121841e+01,9.957859687327527354e+03,3.655277514997322119e-01,5.209843595744978462e-02,5.209843595744979849e-02
1.402500000000000080e+00,3.149731485744702653e+01,1.001809731485744123e+04,3.627483868577032755e-01,5.187500785867447256e-02,5.187500785867447256e-02
1.410000000000000142e+00,3.193465122828387237e+01,1.007833465122827874e+04,3.603164209248393424e-01,5.164594608159938510e-02,5.164594608159939204e-02
1.417500000000000204e+00,3.237138074156502654e+01,1.013857138074155773e+04,3.577185784351530340e-01,5.141271138222067855e-02,5.141271138222067855e-02
1.425000000000000044e+00,3.280792636384074967e+01,1.019880792636383376e+04,3.554344169178839108e-01,5.117327426992229061e-02,5.117327426992229061e-02
1.432500000000000107e+00,3.324431042716039286e+01,1.025904431042715260e+04,3.530056350462278947e-01,5.092781728202842167e-02,5.092781728202842167e-02
1.440000000000000169e+00,3.368030811681580161e+01,1.031928030811680765e+04,3.508429230614557026e-01,5.067702714775888795e-02,5.067702714775888795e-02
1.447500000000000009e+00,3.411637501300787534e+01,1.037951637501299774e+04,3.484774662742122220e-01,5.041902631705577620e-02,5.041902631705577620e-02
