t,xcm,xcm_unwrapped,A,Iuv_global,Iuv_local
1.650000000000000078e-01,6.562162892283649285e+01,6.562162892283649285e+01,8.554829441861604433e-01,5.602039767119301045e-02,5.605406738459436239e-02
1.725000000000000144e-01,6.575240772478439055e+01,6.575240772478439055e+01,8.557731739900763523e-01,5.601465698170118857e-02,5.604811505748597683e-02
1.800000000000000211e-01,6.588404787957890107e+01,6.588404787957890107e+01,8.554400324821449519e-01,5.599070936918235791e-02,5.602406013810744961e-02
1.875000000000000278e-01,6.601373384961109991e+01,6.601373384961109991e+01,8.552928039467714294e-01,5.601701724494136114e-02,5.605025722604637523e-02
1.950000000000000067e-01,6.614425549766393431e+01,6.614425549766393431e+01,8.557596950920840495e-01,5.601870275839655744e-02,5.605183229553214325e-02
2.025000000000000133e-01,6.627577961716113464e+01,6.627577961716113464e+01,8.555851938665645084e-01,5.599616356605677248e-02,5.602908587942526109e-02
2.100000000000000200e-01,6.640588435222531416e+01,6.640588435222531416e+01,8.550526643385364389e-01,5.601209188692182761e-02,5.604490435951905297e-02
2.175000000000000266e-01,6.653616075235269989e+01,6.653616075235269989e+01,8.557013029287997563e-01,5.602090723904207953e-02,5.605360893779818415e-02
2.250000000000000056e-01,6.666741286344593220e+01,6.666741286344593220e+01,8.556900254521002669e-01,5.600407643540552399e-02,5.603656937645238451e-02
2.325000000000000122e-01,6.679807887021894430e+01,6.679807887021894430e+01,8.550861604327900656e-01,5.600573495258343720e-02,5.603811926812898164e-02
2.400000000000000189e-01,6.692812371464552257e+01,6.692812371464552257e+01,8.555966709758833222e-01,5.602131567568648107e-02,5.605358892207544519e-02
2.475000000000000255e-01,6.705910145248989807e+01,6.705910145248989807e+01,8.557533352622807010e-01,5.601044956324098545e-02,5.604251265343802163e-02
2.550000000000000044e-01,6.719031710959609427e+01,6.719031710959609427e+01,8.553002622919676501e-01,5.599798052207297788e-02,5.602993613625237290e-02
2.625000000000000111e-01,6.732014441181783582e+01,6.732014441181783582e+01,8.554444548654190905e-01,5.601994567029268401e-02,5.605178995133712483e-02
2.700000000000000178e-01,6.745085660952793205e+01,6.745085660952793205e+01,8.557739129360972807e-01,5.601596076264754587e-02,5.604759529380655414e-02
2.775000000000000244e-01,6.758251892699213670e+01,6.758251892699213670e+01,8.554759973922545502e-01,5.599092577824104494e-02,5.602245464069365022e-02
2.850000000000000311e-01,6.771222148699484933e+01,6.771222148699484933e+01,8.552432800331766227e-01,5.601682221001444417e-02,5.604824111799375924e-02
2.925000000000000377e-01,6.784267989028305124e+01,6.784267989028305124e+01,8.557505192366792190e-01,5.602021321783105107e-02,5.605152239315582680e-02
3.000000000000000444e-01,6.797413779559266800e+01,6.797413779559266800e+01,8.556122524358084069e-01,5.599897187688269301e-02,5.603007414288432159e-02
3.075000000000000511e-01,6.810435357132563183e+01,6.810435357132563183e+01,8.549917369411301760e-01,5.601200020302463112e-02,5.604299368056944036e-02
3.150000000000000022e-01,6.823457057336963771e+01,6.823457057336963771e+01,8.556818819222865580e-01,5.602242823358435930e-02,5.605331175328774618e-02
3.225000000000000089e-01,6.836575491683817063e+01,6.836575491683817063e+01,8.557078833162774512e-01,5.600698460608826562e-02,5.603765986337327920e-02
3.300000000000000155e-01,6.849653649876152883e+01,6.849653649876152883e+01,8.551374898351914444e-01,5.600559171563375405e-02,5.603615940451854571e-02
3.375000000000000222e-01,6.862652621816930321e+01,6.862652621816930321e+01,8.555666939065990073e-01,5.602267064184390799e-02,5.605312816824753464e-02
3.450000000000000289e-01,6.875743856352075056e+01,6.875743856352075056e+01,8.557617134620040256e-01,5.601316868198241011e-02,5.604341671744750286e-02
3.525000000000000355e-01,6.888876816670544656e+01,6.888876816670544656e+01,8.553430801341066481e-01,5.599765480056471956e-02,5.602779640237671999e-02
3.600000000000000422e-01,6.901854379670656670e+01,6.901854379670656670e+01,8.554036122237581585e-01,5.602102087087037358e-02,5.605105229678746664e-02
3.675000000000000488e-01,6.914919356172288190e+01,6.914919356172288190e+01,8.557725328308831703e-01,5.601873392947510910e-02,5.604865666567580840e-02
3.750000000000000555e-01,6.928082981102764393e+01,6.928082981102764393e+01,8.555100537000586147e-01,5.599391530121983901e-02,5.602363288479930703e-02
3.825000000000000067e-01,6.941061975826823982e+01,6.941061975826823982e+01,8.551912572807209845e-01,5.601756259861889742e-02,5.604717134832317565e-02
3.900000000000000133e-01,6.954101871983316130e+01,6.954101871983316130e+01,8.557390971334709606e-01,5.602256851680436495e-02,5.605206840368117532e-02
3.975000000000000200e-01,6.967241203931835969e+01,6.967241203931835969e+01,8.556372922628471267e-01,5.600259257414370168e-02,5.603188604207370860e-02
4.050000000000000266e-01,6.980275119411692231e+01,6.980275119411692231e+01,8.549521465676587217e-01,5.601238881265555025e-02,5.604157465504911589e-02
4.125000000000000333e-01,6.993291161761457886e+01,6.993291161761457886e+01,8.556601271411178322e-01,5.602435083351967049e-02,5.605342765203343014e-02
4.200000000000000400e-01,7.006403025145895924e+01,7.006403025145895924e+01,8.557236451274030653e-01,5.601024208731354009e-02,5.603911127909251555e-02
4.275000000000000466e-01,7.019493263554790019e+01,7.019493263554790019e+01,8.551869369136382293e-01,5.600564549221702382e-02,5.603440824045061164e-02
4.350000000000000533e-01,7.032486909815321496e+01,7.032486909815321496e+01,8.555343080322485028e-01,5.602416590848872252e-02,5.605281949036075573e-02
4.425000000000000600e-01,7.045571751691876727e+01,7.045571751691876727e+01,8.557679284855390645e-01,5.601600250314185681e-02,5.604444737762966783e-02
4.500000000000000111e-01,7.058716262578066392e+01,7.058716262578066392e+01,8.553839558240616814e-01,5.599737522388389260e-02,5.602571474159264570e-02
4.575000000000000178e-01,7.071688784925999016e+01,7.071688784925999016e+01,8.553602887629419005e-01,5.602210336029984222e-02,5.605033358619913864e-02
4.650000000000000244e-01,7.084747628591723867e+01,7.084747628591723867e+01,8.557689247411278677e-01,5.602148246426884998e-02,5.604960377258490917e-02
4.725000000000000311e-01,7.097906406553828162e+01,7.097906406553828162e+01,8.555421097443980383e-01,5.599746880608062055e-02,5.602538542385761267e-02
4.800000000000000377e-01,7.110896439515313716e+01,7.110896439515313716e+01,8.551366814591953025e-01,5.601825180376317215e-02,5.604606077938018016e-02
4.875000000000000444e-01,7.123930464026771858e+01,7.123930464026771858e+01,8.557253818463619321e-01,5.602484769643543278e-02,5.605254873643320673e-02
4.950000000000000511e-01,7.137063254757613606e+01,7.137063254757613606e+01,8.556602732088427476e-01,5.600616290405779907e-02,5.603365810013102855e-02
5.025000000000000577e-01,7.150109512426499236e+01,7.150109512426499236e+01,8.550080753941790013e-01,5.601271320542384330e-02,5.604010194718419408e-02
5.100000000000000089e-01,7.163119997830409602e+01,7.163119997830409602e+01,8.556360126499364949e-01,5.602617836471551760e-02,5.605345906003426221e-02
5.175000000000000711e-01,7.176225312877100748e+01,7.176225312877100748e+01,8.557372881584173197e-01,5.601340356729615083e-02,5.604047734138539044e-02
5.250000000000000222e-01,7.189327530079292217e+01,7.189327530079292217e+01,8.552344818574985075e-01,5.600561833730152705e-02,5.603258678696487055e-02
5.325000000000000844e-01,7.202315909505742297e+01,7.202315909505742297e+01,8.554994942592205609e-01,5.602556137164572958e-02,5.605242167977095291e-02
5.400000000000000355e-01,7.215394403880867458e+01,7.215394403880867458e+01,8.557719632642258878e-01,5.601911657084635704e-02,5.604576919163464788e-02
5.475000000000000977e-01,7.228550180798107760e+01,7.228550180798107760e+01,8.554228741650982126e-01,5.599705347726564864e-02,5.602360161517800502e-02
5.550000000000000488e-01,7.241517867658774321e+01,7.241517867658774321e+01,8.553144674190550356e-01,5.602308692712771460e-02,5.604952684550096320e-02
5.625000000000000000e-01,7.254570619919307717e+01,7.254570619919307717e+01,8.557630732578991317e-01,5.602411395105132141e-02,5.605044601259332598e-02
5.700000000000000622e-01,7.267723649610427117e+01,7.267723649610427117e+01,8.555721516625036660e-01,5.600115000757797945e-02,5.602727695784955053e-02
5.775000000000000133e-01,7.280725539790637413e+01,7.280725539790637413e+01,8.550795359100756832e-01,5.601884590536338610e-02,5.604486546970153388e-02
5.850000000000000755e-01,7.293753752447794625e+01,7.293753752447794625e+01,8.557093582713155566e-01,5.602701546546153683e-02,5.605292711260190242e-02
5.925000000000000266e-01,7.306879954755812889e+01,7.306879954755812889e+01,8.556811816299594309e-01,5.600964203880242492e-02,5.603534827470196822e-02
6.000000000000000888e-01,7.319938502452600915e+01,7.319938502452600915e+01,8.550621435530076919e-01,5.601295036942920136e-02,5.603855128743035624e-02
6.075000000000000400e-01,7.332943501473465631e+01,7.332943501473465631e+01,8.556095231880685992e-01,5.602789869683260510e-02,5.605339254695175522e-02
6.150000000000001021e-01,7.346042300501997602e+01,7.346042300501997602e+01,8.557487986018144088e-01,5.601645725090442784e-02,5.604174491345037534e-02
6.225000000000000533e-01,7.359156376319742776e+01,7.359156376319742776e+01,8.552801122131453715e-01,5.600550593075086930e-02,5.603068934283118169e-02
6.300000000000000044e-01,7.372139552922132566e+01,7.372139552922132566e+01,8.554622370092876960e-01,5.602685408812917156e-02,5.605193037332026340e-02
6.375000000000000666e-01,7.385211753628045983e+01,7.385211753628045983e+01,8.557738036913564716e-01,5.602211278237162473e-02,5.604698238535932298e-02
6.450000000000000178e-01,7.398375440787370394e+01,7.398375440787370394e+01,8.554598224252083494e-01,5.599749299711177103e-02,5.602225891597756996e-02
6.525000000000000799e-01,7.411341576594324465e+01,7.411341576594324465e+01,8.552661322366115204e-01,5.602397234399278392e-02,5.604863114540657026e-02
6.600000000000000311e-01,7.424388299986740947e+01,7.424388299986740947e+01,8.557549639231988303e-01,5.602663064843738799e-02,5.605118262868113294e-02
6.675000000000000933e-01,7.437535150024274344e+01,7.437535150024274344e+01,8.556001663989004635e-01,5.600483627803257147e-02,5.602918381269030024e-02
6.750000000000000444e-01,7.450549241857599725e+01,7.450549241857599725e+01,8.550198042754356687e-01,5.601934431257578340e-02,5.604358574201152854e-02
6.825000000000001066e-01,7.463571703838221083e+01,7.463571703838221083e+01,8.556910115754735591e-01,5.602906936037218427e-02,5.605320393745406859e-02
6.900000000000000577e-01,7.476691308273984760e+01,7.476691308273984760e+01,8.557000041254274603e-01,5.601301994903006010e-02,5.603694915382704395e-02
6.975000000000000089e-01,7.489762080119626830e+01,7.489762080119626830e+01,8.551143389741009404e-01,5.601309683863349431e-02,5.603692103480083925e-02
7.050000000000000711e-01,7.502761662623241534e+01,7.502761662623241534e+01,8.555806435343352723e-01,5.602951160676574588e-02,5.605322892967996851e-02
7.125000000000000222e-01,7.515853992685244123e+01,7.515853992685244123e+01,8.557581626979702261e-01,5.601940195066398842e-02,5.604291307012839590e-02
7.200000000000000844e-01,7.528979806861190127e+01,7.528979806861190127e+01,8.553238155820113153e-01,5.600530970813009241e-02,5.602871683799539454e-02
7.275000000000000355e-01,7.541957852084284752e+01,7.541957852084284752e+01,8.554225206633760958e-01,5.602804628064390197e-02,5.605134652752709334e-02
7.350000000000000977e-01,7.555023822947110546e+01,7.555023822947110546e+01,8.557734356380135576e-01,5.602499319281401685e-02,5.604808741537816580e-02
7.425000000000000488e-01,7.568187231876174792e+01,7.568187231876174792e+01,8.554947878663570204e-01,5.599996620877674414e-02,5.602295738347091991e-02
7.500000000000001110e-01,7.581159947240728059e+01,7.581159947240728059e+01,8.552152671908805903e-01,5.602476226070043225e-02,5.604764748398727986e-02
7.575000000000000622e-01,7.594200713301661665e+01,7.594200713301661665e+01,8.557445822297461424e-01,5.602903506882010720e-02,5.605181445626498948e-02
7.650000000000000133e-01,7.607341170509685924e+01,7.607341170509685924e+01,8.556261408661762768e-01,5.600847810422372730e-02,5.603105368822895033e-02
7.725000000000000755e-01,7.620367618159585277e+01,7.620367618159585277e+01,8.549574701180003844e-01,5.601975193392035035e-02,5.604222260123014471e-02
7.800000000000000266e-01,7.633384404838227510e+01,7.633384404838227510e+01,8.556703268647535277e-01,5.603101535635762048e-02,5.605338017797385081e-02
7.875000000000000888e-01,7.646497429916178135e+01,7.646497429916178135e+01,8.557167272489853982e-01,5.601629617530911459e-02,5.603845636459722085e-02
7.950000000000000400e-01,7.659580345489052888e+01,7.659580345489052888e+01,8.551646495553575367e-01,5.601315590904015762e-02,5.603521220304372857e-02
8.025000000000001021e-01,7.672574589020400992e+01,7.672574589020400992e+01,8.555493583995735785e-01,5.603101877286816024e-02,5.605296922091361489e-02
8.100000000000000533e-01,7.685660510488256136e+01,7.685660510488256136e+01,8.557653666323735697e-01,5.602223637787951543e-02,5.604398145814203785e-02
8.175000000000001155e-01,7.698797945316238156e+01,7.698797945316238156e+01,8.553655795218568780e-01,5.600502828091646207e-02,5.602667040779614471e-02
8.250000000000000666e-01,7.711770940707845057e+01,7.711770940707845057e+01,8.553803295288003872e-01,5.602913487764699801e-02,5.605067116725867549e-02
8.325000000000000178e-01,7.724830754972725799e+01,7.724830754972725799e+01,8.557708449119145744e-01,5.602775403352108774e-02,5.604918480605964454e-02
8.400000000000000799e-01,7.737990077485822837e+01,7.737990077485822837e+01,8.555277576961428654e-01,5.600332911040025591e-02,5.602455688825479230e-02
8.475000000000000311e-01,7.750973131346371758e+01,7.750973131346371758e+01,8.551618561766781701e-01,5.602545451716529901e-02,5.604657688479007527e-02
8.550000000000000933e-01,7.764008017358408154e+01,7.764008017358408154e+01,8.557319135976386715e-01,5.603132552050307108e-02,5.605234239310303429e-02
8.625000000000000444e-01,7.777141977153416974e+01,7.777141977153416974e+01,8.556500619116607087e-01,5.601204722880589321e-02,5.603286033138767802e-02
8.700000000000001066e-01,7.790180816928180718e+01,7.790180816928180718e+01,8.549828312877355563e-01,5.602007281529844396e-02,5.604078151698316246e-02
8.775000000000000577e-01,7.803192025345069283e+01,7.803192025345069283e+01,8.556472891613609022e-01,5.603285359590309822e-02,5.605345682930839429e-02
8.850000000000001199e-01,7.816298509608773770e+01,7.816298509608773770e+01,8.557313374775260550e-01,5.601946840924253157e-02,5.603986715637920835e-02
8.925000000000000711e-01,7.829393478971010722e+01,7.829393478971010722e+01,8.552130631250898229e-01,5.601313050856116665e-02,5.603342581619988327e-02
9.000000000000000222e-01,7.842382466049086531e+01,7.842382466049086531e+01,8.555156523974716265e-01,5.603242457485096278e-02,5.605261444979411228e-02
9.075000000000000844e-01,7.855462047429035977e+01,7.855462047429035977e+01,8.557703965013274683e-01,5.602519571532970505e-02,5.604518055977530944e-02
9.150000000000000355e-01,7.868610959487395462e+01,7.868610959487395462e+01,8.554053915104024020e-01,5.600467537631893117e-02,5.602455765386680359e-02
9.225000000000000977e-01,7.881579018706521822e+01,7.881579018706521822e+01,8.553356477999225493e-01,5.603012792865581793e-02,5.604990532938745884e-02
9.300000000000000488e-01,7.894632760037941921e+01,7.894632760037941921e+01,8.557660172187728786e-01,5.603040266270668118e-02,5.605007548702135856e-02
9.375000000000001110e-01,7.907786684858648130e+01,7.907786684858648130e+01,8.555587190328685088e-01,5.600693819513084815e-02,5.602640861565386099e-02
9.450000000000000622e-01,7.920781360022799333e+01,7.920781360022799333e+01,8.551058829584492482e-01,5.602605422977332411e-02,5.604542038073898752e-02
9.525000000000001243e-01,7.933810455859348565e+01,7.933810455859348565e+01,8.557169433323628116e-01,5.603350577265044097e-02,5.605276737837513318e-02
9.600000000000000755e-01,7.946937885605888141e+01,7.946937885605888141e+01,8.556719162858323902e-01,5.601553063225807316e-02,5.603458913189485191e-02
9.675000000000000266e-01,7.959989091070524125e+01,7.959989091070524125e+01,8.550377489076529391e-01,5.602031228989142603e-02,5.603926745606570975e-02
9.750000000000000888e-01,7.972994846917295320e+01,7.972994846917295320e+01,8.556218833615323316e-01,5.603458424842845675e-02,5.605343490510968779e-02
9.825000000000000400e-01,6.094852942822283348e-02,7.986094852942822797e+01,8.557438211856867039e-01,5.602253290932082685e-02,5.604117982712559370e-02
9.900000000000001021e-01,1.920178931234649278e-01,1.597920178931235000e+02,8.552595674342154952e-01,5.601301844258649298e-02,5.603156290154878011e-02
9.975000000000000533e-01,3.218561695446490178e-01,2.397218561695446795e+02,8.554795100068245395e-01,5.603372565910554048e-02,5.605216565146534102e-02
1.005000000000000115e+00,4.525894469939782394e-01,3.196525894469939999e+02,8.557732382960120399e-01,5.602820732378690355e-02,5.604644323233939213e-02
1.012500000000000178e+00,5.841823751437948964e-01,3.995841823751438255e+02,8.554432389503003886e-01,5.600449750565521245e-02,5.602263153719250210e-02
1.020000000000000018e+00,7.138244049984324713e-01,4.795138244049985019e+02,8.552884595309716564e-01,5.603102042139292832e-02,5.604905004787618522e-02
1.027500000000000080e+00,8.443019597467779080e-01,5.594443019597468947e+02,8.557589381590398059e-01,5.603293465237552812e-02,5.605086014755956275e-02
1.035000000000000142e+00,9.757816211413814500e-01,6.393757816211415275e+02,8.555876589235463792e-01,5.601059437811038710e-02,5.602831759456303878e-02
1.042499999999999982e+00,1.105849915480772161e+00,7.193058499154808487e+02,8.550473311598787429e-01,5.602655942334565375e-02,5.604417899481567433e-02
1.050000000000000044e+00,1.236083877808153986e+00,7.992360838778081416e+02,8.556996566367069956e-01,5.603557486971794122e-02,5.605309036601430206e-02
1.057500000000000107e+00,1.367292916010344861e+00,8.791672929160102967e+02,8.556916906722881189e-01,5.601891878019093357e-02,5.603623139058320352e-02
1.065000000000000169e+00,1.497928293632818209e+00,9.590979282936327763e+02,8.550907990388955104e-01,5.602046350575926731e-02,5.603767334295402247e-02
1.072500000000000009e+00,1.627932260642156681e+00,1.039027932260642046e+03,8.555940942637543234e-01,5.603620959078105951e-02,5.605331541349579949e-02
1.080000000000000071e+00,1.758868226209530539e+00,1.118958868226209461e+03,8.557541646855109096e-01,5.602549096138940976e-02,5.604239336309584790e-02
1.087500000000000133e+00,1.890056292654350045e+00,1.198890056292654208e+03,8.553041502023409626e-01,5.601282403566571616e-02,5.602962446938466318e-02
1.095000000000000195e+00,2.019843922306884476e+00,1.278819843922306518e+03,8.554409156154887395e-01,5.603492736097626103e-02,5.605162384665805103e-02
1.102500000000000036e+00,2.150515526076844264e+00,1.358750515526076470e+03,8.557738779485004610e-01,5.603110457861212867e-02,5.604759748426724891e-02
1.110000000000000098e+00,2.282141788274233640e+00,1.438682141788273839e+03,8.554791092123809060e-01,5.600606019903336952e-02,5.602245147543000875e-02
1.117500000000000160e+00,2.411815611383358426e+00,1.518611815611383008e+03,8.552387486931015692e-01,5.603181884435420868e-02,5.604810633946517850e-02
1.125000000000000000e+00,2.542234277424444855e+00,1.598542234277424086e+03,8.557495932763290458e-01,5.603535572963343897e-02,5.605153961762968789e-02
1.132500000000000062e+00,2.673651741492466982e+00,1.678473651741491949e+03,8.556145643798771516e-01,5.601422682220457555e-02,5.603020866195122102e-02
1.140000000000000124e+00,2.803844081424686330e+00,1.758403844081424040e+03,8.549861843295977204e-01,5.602697487419398825e-02,5.604285373390715391e-02
1.147500000000000187e+00,2.934022050651555080e+00,1.838334022050650901e+03,8.556800386574489048e-01,5.603753698834557789e-02,5.605331231707313261e-02
1.155000000000000027e+00,3.065166209185141266e+00,1.918265166209184599e+03,8.557093717133648081e-01,5.602220894614541591e-02,5.603778171151992116e-02
1.162500000000000089e+00,3.195924423983696805e+00,1.998195924423983115e+03,8.551419697092382810e-01,5.602052960139760479e-02,5.603600018676321848e-02
1.170000000000000151e+00,3.325875832164588264e+00,2.078125875832163729e+03,8.555639066098844614e-01,5.603773222620988398e-02,5.605309936116640440e-02
1.177499999999999991e+00,3.456748547300424246e+00,2.158056748547299776e+03,8.557623542401570083e-01,5.602834310813362140e-02,5.604350723528619266e-02
1.185000000000000053e+00,3.588054388083609325e+00,2.237988054388083128e+03,8.553467991049271690e-01,5.601254886353373985e-02,5.602761154315620551e-02
1.192500000000000115e+00,3.717792419302532014e+00,2.317917792419302259e+03,8.553998535527009839e-01,5.603603074014645163e-02,5.605099005440306731e-02
1.200000000000000178e+00,3.848403338244723138e+00,2.397848403338244680e+03,8.557723013335996054e-01,5.603388755651406150e-02,5.604874378854324962e-02
1.207500000000000018e+00,3.980002059028811878e+00,2.477780002059028902e+03,8.555129896097900533e-01,5.600912074332989321e-02,5.602377595439783642e-02
1.215000000000000080e+00,4.109768646677975923e+00,2.557709768646678185e+03,8.551864991956927842e-01,5.603252283281302121e-02,5.604707522183285939e-02
1.222500000000000142e+00,4.240129499924363721e+00,2.637640129499925024e+03,8.557379680486432161e-01,5.603766517981707829e-02,5.605211477445148222e-02
1.230000000000000204e+00,4.371483641624669403e+00,2.717571483641625491e+03,8.556394223436727398e-01,5.601779836009659203e-02,5.603204644712161953e-02
1.237500000000000044e+00,4.501801230756241168e+00,2.797501801230757337e+03,8.549572029471155243e-01,5.602729960124921277e-02,5.604144560901807431e-02
1.245000000000000107e+00,4.631924306853671958e+00,2.877431924306854853e+03,8.556580744680214456e-01,5.603939092994240229e-02,5.605343421579581792e-02
1.252500000000000169e+00,4.763004226565869637e+00,2.957363004226567227e+03,8.557249459713920370e-01,5.602539536683699001e-02,5.603923669824990156e-02
1.260000000000000009e+00,4.893884714890583076e+00,3.037293884714892101e+03,8.551912488606652207e-01,5.602050904736456671e-02,5.603424900403296965e-02
1.267500000000000071e+00,5.023784687574476493e+00,3.117223784687575971e+03,8.555313050616316639e-01,5.603915045778516679e-02,5.605278776941670371e-02
1.275000000000000133e+00,5.154595130389814095e+00,3.197154595130391499e+03,8.557683760250502925e-01,5.603113443093066248e-02,5.604456942011435544e-02
1.282500000000000195e+00,5.286017818858653960e+00,3.277086017818860455e+03,8.553875017238242728e-01,5.601219198955012524e-02,5.602552623091052592e-02
1.290000000000000036e+00,5.415707426738294750e+00,3.357015707426740391e+03,8.553563080618001857e-01,5.603703362766505880e-02,5.605026530440684190e-02
1.297500000000000098e+00,5.546258734078716834e+00,3.436946258734080857e+03,8.557684942329262245e-01,5.603655369669829217e-02,5.604968303263802021e-02
1.305000000000000160e+00,5.677809385588568070e+00,3.516877809385591263e+03,8.555448673575011265e-01,5.601262235477103002e-02,5.602555089786634412e-02
1.312500000000000000e+00,5.807689282647881868e+00,3.596807689282650699e+03,8.551316948574643195e-01,5.603313133581270394e-02,5.604595772076172849e-02
1.320000000000000062e+00,5.937993371074768767e+00,3.676737993371077664e+03,8.557240478572095688e-01,5.603986241070670060e-02,5.605258653833680021e-02
1.327500000000000124e+00,6.069283789767738746e+00,3.756669283789770816e+03,8.556622196565071281e-01,5.602128914024865486e-02,5.603381206033514889e-02
1.335000000000000187e+00,6.199726592473099096e+00,3.836599726592476600e+03,8.550129672360048394e-01,5.602754560888176943e-02,5.603996704762279762e-02
1.342500000000000027e+00,6.329796281485817744e+00,3.916529796281489325e+03,8.556337490428754800e-01,5.604113779931329392e-02,5.605345706560400931e-02
1.350000000000000089e+00,6.460812686036019770e+00,3.996460812686039844e+03,8.557383999081003001e-01,5.602847652880503515e-02,5.604059422333677876e-02
1.357500000000000151e+00,6.591814727494052839e+00,4.076391814727498058e+03,8.552386243350620365e-01,5.602040397691430973e-02,5.603242081592946233e-02
1.365000000000000213e+00,6.721664349919410419e+00,4.156321664349923594e+03,8.554962741803875392e-01,5.604046691289223808e-02,5.605238166781438547e-02
1.372500000000000053e+00,6.852413494964425311e+00,4.236252413494969005e+03,8.557722161155728591e-01,5.603416865524722679e-02,5.604588163014472685e-02
1.380000000000000115e+00,6.983950019297971323e+00,4.316183950019302756e+03,8.554262455431281831e-01,5.601180966488212426e-02,5.602342225159597650e-02
1.387500000000000178e+00,7.113594353427284744e+00,4.396113594353431836e+03,8.553102632849206577e-01,5.603794003333132517e-02,5.604945062883853746e-02
1.395000000000000018e+00,7.244087111534199153e+00,4.476044087111538829e+03,8.557624423289100779e-01,5.603910707098436195e-02,5.605051587693589410e-02
1.402500000000000080e+00,7.375581860142274238e+00,4.555975581860147031e+03,8.555747295751242598e-01,5.601623893508984875e-02,5.602744722418334655e-02
1.410000000000000142e+00,7.505583056873481596e+00,4.635905583056878640e+03,8.550743193951871879e-01,5.603364807204762321e-02,5.604475486119052385e-02
1.417500000000000204e+00,7.635831506762078114e+00,4.715835831506767136e+03,8.557078179848043309e-01,5.604195076458647062e-02,5.605295585641423273e-02
1.425000000000000044e+00,7.767058330568104907e+00,4.795767058330573491e+03,8.556829430665932046e-01,5.602469032181168346e-02,5.603549455732822343e-02
1.432500000000000107e+00,7.897626307463518458e+00,4.875697626307469363e+03,8.550668695028635913e-01,5.602770592297392355e-02,5.603840925843380644e-02
1.440000000000000169e+00,8.027643807954962796e+00,4.955627643807960339e+03,8.556070472583987563e-01,5.604278014605588304e-02,5.605338187794337707e-02
1.447500000000000009e+00,8.158597579812710165e+00,5.035558597579818525e+03,8.557497198931903748e-01,5.603145240574815278e-02,5.604185299448292967e-02
