t,xcm,xcm_unwrapped,A,Iuv_global,Iuv_local
2.467500000000000249e+00,6.359532869407085798e+01,2.440259532869393661e+04,4.432534508677838936e-01,5.033372066706283399e-02,5.033372066706283399e-02
2.475000000000000089e+00,6.406862685533656077e+01,2.448286862685520100e+04,4.470139060938813635e-01,5.134687102001433273e-02,5.134687102001433273e-02
2.482500000000000373e+00,6.454748455467766632e+01,2.456314748455454173e+04,4.494245008768024685e-01,5.235058737401359491e-02,5.235058737401359491e-02
2.490000000000000213e+00,6.503209139271724837e+01,2.464343209139258033e+04,4.506686239883436751e-01,5.333352484605762694e-02,5.333352484605761307e-02
2.497500000000000053e+00,6.552273359194694535e+01,2.472372273359181054e+04,4.504323984490304911e-01,5.428368635301387274e-02,5.428368635301385886e-02
2.505000000000000338e+00,6.601984140908554366e+01,2.480401984140894638e+04,4.490375502776545180e-01,5.518818379303705446e-02,5.518818379303705446e-02
2.512500000000000178e+00,6.652405994650140997e+01,2.488432405994636065e+04,4.467173853100195879e-01,5.603291905678009499e-02,5.603291905678011581e-02
2.520000000000000018e+00,6.703659321088017009e+01,2.496463659321074010e+04,4.436143098053418332e-01,5.680442880465751132e-02,5.680442880465751132e-02
2.527500000000000302e+00,6.755962787127313618e+01,2.504495962787113240e+04,4.404712740993331210e-01,5.749218021006668317e-02,5.749218021006669010e-02
2.535000000000000142e+00,6.809582326119311801e+01,2.512529582326105083e+04,4.378380196033018201e-01,5.808075048486099901e-02,5.808075048486099901e-02
2.542500000000000426e+00,6.864894417440402208e+01,2.520564894417426331e+04,4.362668102066687981e-01,5.855251866591599380e-02,5.855251866591600074e-02
2.550000000000000266e+00,6.922383388424083250e+01,2.528602383388409726e+04,4.361225564192942050e-01,5.888981049134785900e-02,5.888981049134785900e-02
2.557500000000000107e+00,6.982826865514658721e+01,2.536642826865500319e+04,4.370336759521468717e-01,5.908152467934296020e-02,5.908152467934296020e-02
2.565000000000000391e+00,7.047724374061229469e+01,2.544687724374046957e+04,4.386823466903800317e-01,5.909863161226849848e-02,5.909863161226849154e-02
2.572500000000000231e+00,7.118611662332284595e+01,2.552738611662317635e+04,4.410519466711691483e-01,5.892343499254093508e-02,5.892343499254091427e-02
2.580000000000000071e+00,7.199245270272599839e+01,2.560799245270257961e+04,4.435824018888372966e-01,5.851720523133518287e-02,5.851720523133518287e-02
2.587500000000000355e+00,7.294032288403543873e+01,2.568874032288388844e+04,4.465637720071268801e-01,5.789295306760521009e-02,5.789295306760523091e-02
2.595000000000000195e+00,7.409124486249690733e+01,2.576969124486235160e+04,4.496231742032972267e-01,5.707567856217642815e-02,5.707567856217642815e-02
2.602500000000000036e+00,7.514056891696597518e+01,2.585054056891681830e+04,4.527689670315073744e-01,5.638019921505158655e-02,5.638019921505158655e-02
2.610000000000000320e+00,7.608778235678089175e+01,2.593128778235663412e+04,4.560053530257986432e-01,5.582735896319660635e-02,5.590964475406295237e-02
2.617500000000000160e+00,7.697803517722235256e+01,2.601197803517707143e+04,4.593460336169187808e-01,5.540763072258356875e-02,5.606240617823859268e-02
2.625000000000000000e+00,7.782415903116533684e+01,2.609262415903101646e+04,4.627959739739857525e-01,5.511321954779664634e-02,5.641429507199213766e-02
2.632500000000000284e+00,7.863902264226234706e+01,2.617323902264211210e+04,4.662706983073231504e-01,5.491333564134406181e-02,5.681596628338159150e-02
2.640000000000000124e+00,7.943279502355805732e+01,2.625383279502340520e+04,4.697576041229344357e-01,5.477709965292917177e-02,5.710459393856223004e-02
2.647500000000000409e+00,4.115065417781684221e-01,2.625461150654162702e+04,4.732484103415515175e-01,5.468418770706506837e-02,5.704546217848638356e-02
2.655000000000000249e+00,1.178477347848627010e+00,2.633517847734769748e+04,4.767883261245146054e-01,5.462239587046439915e-02,5.695945413605182223e-02
2.662500000000000089e+00,1.935912548498019747e+00,2.641573591254834537e+04,4.803113838321921292e-01,5.458308594538740371e-02,5.690327043229820303e-02
2.670000000000000373e+00,2.684900091237747866e+00,2.649628490009108282e+04,4.837988948177454063e-01,5.456016065122777647e-02,5.687147942533984230e-02
2.677500000000000213e+00,3.426350078209041250e+00,2.657682635007805584e+04,4.872342732994724979e-01,5.454874328485754403e-02,5.685977926979844665e-02
2.685000000000000053e+00,4.160630638507390344e+00,2.665736063063835172e+04,4.906032934755158448e-01,5.454464094017626857e-02,5.686490547340952717e-02
2.692500000000000338e+00,4.887936700558708658e+00,2.673788793670040104e+04,4.938941507952008259e-01,5.454423321976010347e-02,5.688401834475863977e-02
2.700000000000000178e+00,5.608517216842533237e+00,2.681840851721668514e+04,4.970973808679816086e-01,5.454407702170671612e-02,5.691447619536930264e-02
2.707500000000000018e+00,6.322266136149286453e+00,2.689892226613599269e+04,5.002056814597741763e-01,5.454095571872301373e-02,5.695414626331944674e-02
2.715000000000000302e+00,7.029058139205881517e+00,2.697942905813904872e+04,5.032136745085755702e-01,5.453183344186159770e-02,5.700109153821575347e-02
2.722500000000000142e+00,7.728372424551184672e+00,2.705992837242439055e+04,5.061176370458332352e-01,5.451334036193413585e-02,5.705374269768413720e-02
2.730000000000000426e+00,8.419997513110960341e+00,2.714041999751295225e+04,5.089152227633105818e-01,5.448322041933683496e-02,5.711067078355858140e-02
2.737500000000000266e+00,9.103624663068503153e+00,2.722090362466290753e+04,5.116051898732900671e-01,5.443929063327085371e-02,5.717063142457051717e-02
2.745000000000000107e+00,9.778580708126231258e+00,2.730137858070796574e+04,5.141871458883577883e-01,5.437874406400348276e-02,5.723254369042802409e-02
2.752500000000000391e+00,1.044445741871881772e+01,2.738184445741855598e+04,5.166613159359245699e-01,5.429982943562235848e-02,5.729535190106410658e-02
2.760000000000000231e+00,1.110081115577777666e+01,2.746230081115561552e+04,5.190283381213477432e-01,5.420133604051761284e-02,5.735832741627483466e-02
2.767500000000000071e+00,1.174635762769752922e+01,2.754274635762753314e+04,5.212890871410864602e-01,5.408062272179598590e-02,5.742077571821740251e-02
2.775000000000000355e+00,1.238030360762489579e+01,2.762318030360745979e+04,5.234445256964461723e-01,5.393730251169936984e-02,5.748212747727594885e-02
2.782500000000000195e+00,1.300067544680802456e+01,2.770360067544664344e+04,5.254955821448554776e-01,5.376884004770327019e-02,5.754195844363106660e-02
2.790000000000000036e+00,1.360646494129324324e+01,2.778400646494112880e+04,5.274430521347661660e-01,5.357613174694836333e-02,5.759987624926487387e-02
2.797500000000000320e+00,1.419594726013520791e+01,2.786439594725996722e+04,5.292875216012686845e-01,5.335863199037421678e-02,5.765547347138400003e-02
2.805000000000000160e+00,1.476770254669971827e+01,2.794476770254653093e+04,5.310461384635514204e-01,5.311861857862336389e-02,5.770852644570668988e-02
2.812500000000000444e+00,1.531853681704914472e+01,2.802511853681688081e+04,5.328726734794463349e-01,5.285670133765928147e-02,5.775893826026329975e-02
2.820000000000000284e+00,1.584473277222298293e+01,2.810544473277205543e+04,5.346153011518079978e-01,5.257469390731021180e-02,5.780645347842166409e-02
2.827500000000000124e+00,1.634240702297756442e+01,2.818574240702280804e+04,5.362732484098573504e-01,5.227720865949445073e-02,5.785131102968049666e-02
2.835000000000000409e+00,1.680654755864568983e+01,2.826600654755847427e+04,5.378453845259786315e-01,5.196890943967025223e-02,5.789345513511266056e-02
2.842500000000000249e+00,1.722983659953709079e+01,2.834622983659936654e+04,5.393302197621030469e-01,5.165544515613871429e-02,5.793275010662291696e-02
2.850000000000000089e+00,1.760198394812529088e+01,2.842640198394795516e+04,5.407259079588124795e-01,5.134348806574986351e-02,5.796923102405156236e-02
2.857500000000000373e+00,1.790627266770272286e+01,2.850650627266753145e+04,5.420799892303563849e-01,5.103886383638862184e-02,5.800316800604907175e-02
2.865000000000000213e+00,1.811344182574809381e+01,2.858651344182557659e+04,5.435686039861858943e-01,5.074577617189769685e-02,5.803487896667808288e-02
2.872500000000000053e+00,1.817944618549838154e+01,2.866637944618532492e+04,5.449776336341904948e-01,5.047027796356077373e-02,5.806413267511143644e-02
2.880000000000000338e+00,1.804349145268733068e+01,2.874604349145251399e+04,5.463039928056443451e-01,5.022574844868141902e-02,5.809101911067297147e-02
2.887500000000000178e+00,1.763075895308627139e+01,2.882543075895291258e+04,5.475442916965470586e-01,5.003649949501200872e-02,5.811600652766508307e-02
2.895000000000000018e+00,1.685944768136914362e+01,2.890445944768119443e+04,5.486948434590542822e-01,4.993542710810400936e-02,5.813911799305279682e-02
2.902500000000000302e+00,1.564843381994299065e+01,2.898304843381976752e+04,5.500473688810257888e-01,4.995396257463358830e-02,5.885223582188314068e-02
2.910000000000000142e+00,1.393436478977586113e+01,2.906113436478959920e+04,5.513402349635609934e-01,5.011256407116344153e-02,6.786207478100629575e-02
2.917500000000000426e+00,1.171884590933348846e+01,2.913871884590915579e+04,5.525474416413745926e-01,5.041812366140663304e-02,7.517884244332394272e-02
2.925000000000000266e+00,9.138640201022951715e+00,2.921593864020084220e+04,5.563064368263123116e-01,5.086553661419130484e-02,4.850469048905921982e-02
2.932500000000000107e+00,6.483300311744045530e+00,2.929308330031156584e+04,5.809600260635058300e-01,5.144409131264732898e-02,4.899116799937182354e-02
2.940000000000000391e+00,4.065472588142251098e+00,2.937046547258796272e+04,6.032161618536243664e-01,5.213952016934374212e-02,4.824607892169021500e-02
2.947500000000000231e+00,2.062967948224446513e+00,2.944826296794804148e+04,6.219057146472788400e-01,5.293588314393378458e-02,4.879148894322239000e-02
2.955000000000000071e+00,4.960532115323936231e-01,2.952649605321135095e+04,6.366092750993010974e-01,5.381655933777003409e-02,5.054659545456942349e-02
2.962500000000000355e+00,7.910050227522702926e+01,2.968490050227504616e+04,6.471833475300063920e-01,5.476474656742816305e-02,5.231640158581690042e-02
2.970000000000000195e+00,7.819183021448839099e+01,2.976379183021430435e+04,6.536466677258345737e-01,5.576364856956978616e-02,5.408545259157876428e-02
2.977500000000000036e+00,7.749398877218402504e+01,2.984289398877200074e+04,6.562720822929946074e-01,5.679651084651866910e-02,5.583889736541100546e-02
2.985000000000000320e+00,7.694673676966549181e+01,2.992214673676948223e+04,6.554695542049033818e-01,5.784676509366839386e-02,5.756195730536117078e-02
2.992500000000000160e+00,7.650358185030184188e+01,3.000150358185011646e+04,6.514471127492712510e-01,5.889818006164100617e-02,5.924007187345229491e-02
3.000000000000000444e+00,7.612742665019361255e+01,3.008092742665000696e+04,6.445885253354557420e-01,5.993415593495486637e-02,6.085860859620657176e-02
3.007500000000000284e+00,7.578813313931792095e+01,3.016038813313913124e+04,6.352085029449195952e-01,6.093808147525832386e-02,6.240253639464785063e-02
3.015000000000000124e+00,7.545897587307845811e+01,3.023985897587289219e+04,6.235435993485939354e-01,6.189287853954968804e-02,6.385594404225844456e-02
3.022500000000000409e+00,7.511369921032250829e+01,3.031931369921013538e+04,6.097473902207113383e-01,6.278032090593170522e-02,6.520154854124723953e-02
3.030000000000000249e+00,7.472450237932024208e+01,3.039872450237912926e+04,5.940316884697933730e-01,6.358100170090133507e-02,6.642042796564844032e-02
3.037500000000000089e+00,7.425861064774770171e+01,3.047805861064755663e+04,5.766567886722958614e-01,6.427400980698373678e-02,6.749148279158040387e-02
3.045000000000000373e+00,7.367231692198248538e+01,3.055727231692179339e+04,5.714361909096924430e-01,6.483569112480423724e-02,6.839013656454273615e-02
3.052500000000000213e+00,7.290356993622748405e+01,3.063630356993603709e+04,5.725647795271866514e-01,6.523804481279649181e-02,6.908727645934126249e-02
3.060000000000000053e+00,7.186399662872690897e+01,3.071506399662853437e+04,5.736905549326042353e-01,6.545005380809594542e-02,7.011933198577184612e-02
3.067500000000000338e+00,7.041733064999191072e+01,3.079341733064979780e+04,5.746962506302386586e-01,6.543184321635192591e-02,7.072560627348840889e-02
3.075000000000000178e+00,6.842403041075007764e+01,3.087122403041055804e+04,5.756910292261526729e-01,6.514055844939729834e-02,7.026883463412263164e-02
3.082500000000000462e+00,6.640722517802143443e+01,3.094900722517782560e+04,5.768589677416817718e-01,6.457853369997858251e-02,6.831168272327949043e-02
3.090000000000000302e+00,6.477985108029309913e+01,3.102717985108009816e+04,5.779027361514164074e-01,6.370674181096583344e-02,6.300265113995155708e-02
3.097500000000000142e+00,6.359359030911659971e+01,3.110579359030892010e+04,5.788146015646126186e-01,6.273366790936596438e-02,5.470831591214398576e-02
3.105000000000000426e+00,6.312216087170261147e+01,3.118512216087150591e+04,5.800065640680404089e-01,6.203038046140325196e-02,5.016977140304764576e-02
3.112500000000000266e+00,6.298382051160128725e+01,3.126478382051140579e+04,5.810787449963111806e-01,6.144912614176977622e-02,4.926159361336948650e-02
3.120000000000000107e+00,6.301020506672501398e+01,3.134461020506652858e+04,5.820139105326873619e-01,6.096783998846359159e-02,4.963782594160477679e-02
3.127500000000000391e+00,6.314973292867777133e+01,3.142454973292848081e+04,5.831514624457415641e-01,6.056832348299413110e-02,5.059277774491501012e-02
3.135000000000000231e+00,6.336972902914757810e+01,3.150456972902894995e+04,5.842414522401204735e-01,6.023864965689471052e-02,5.160510526111367069e-02
3.142500000000000071e+00,6.364847088165742406e+01,3.158464847088145689e+04,5.851885415734277007e-01,5.996853833785968646e-02,5.250146120901675456e-02
3.150000000000000355e+00,6.396934006230262071e+01,3.166476934006210286e+04,5.863064055335145408e-01,5.974751643169121801e-02,5.334661275808794123e-02
3.157500000000000195e+00,6.431963747016961008e+01,3.174491963746996771e+04,5.874025307262904505e-01,5.956578980779234783e-02,5.410013038807744840e-02
3.165000000000000480e+00,6.469026504514691567e+01,3.182509026504494614e+04,5.883490581306273226e-01,5.941487608734712794e-02,5.479348005982211806e-02
3.172500000000000320e+00,6.507489139462279581e+01,3.190527489139441968e+04,5.894789935062019204e-01,5.928801035848058759e-02,5.541521279376108999e-02
3.180000000000000160e+00,6.546876960504664567e+01,3.198546876960484224e+04,5.905683598245405896e-01,5.918005529723982527e-02,5.597400564941536205e-02
3.187500000000000444e+00,6.586882772205837000e+01,3.206566882772185272e+04,5.915005791020755410e-01,5.908715605915536295e-02,5.647512013079042381e-02
3.195000000000000284e+00,6.627293966057634123e+01,3.214587293966037032e+04,5.926717615014844842e-01,5.900633526022570213e-02,5.691821867792543066e-02
3.202500000000000124e+00,6.667947247238844000e+01,3.222607947247218181e+04,5.937400937970541692e-01,5.893551685792155354e-02,5.730327046942589042e-02
3.210000000000000409e+00,6.708753986717553630e+01,3.230628753986696756e+04,5.946853884217540021e-01,5.887291647189008686e-02,5.763687791587986109e-02
3.217500000000000249e+00,6.749638890675437608e+01,3.238649638890654751e+04,5.958821508184163340e-01,5.881720621001620269e-02,5.792016691231630099e-02
3.225000000000000089e+00,6.790538512163718110e+01,3.246670538512142957e+04,5.969136346918568758e-01,5.876754380317222859e-02,5.815086820538385715e-02
3.232500000000000373e+00,6.831439479464947340e+01,3.254691439479443943e+04,5.979500521512390865e-01,5.872276684345870829e-02,5.833167460654043596e-02
3.240000000000000213e+00,6.872307482861441486e+01,3.262712307482840333e+04,5.991024087029299672e-01,5.868234844467071221e-02,5.846513633855712072e-02
3.247500000000000053e+00,6.913122356959374315e+01,3.270733122356938475e+04,6.000795421113691575e-01,5.864584855674592062e-02,5.854872311153347386e-02
3.255000000000000338e+00,6.953894804809598895e+01,3.278753894804788433e+04,6.012298614838478272e-01,5.861250430545938972e-02,5.858626803106802006e-02
3.262500000000000178e+00,6.994604265714093572e+01,3.286774604265693051e+04,6.023194447651970540e-01,5.858220918788342030e-02,5.858107850818840973e-02
3.270000000000000462e+00,7.035254598762917055e+01,3.294795254598742758e+04,6.033140292214733691e-01,5.855440100260869696e-02,5.855440100260867614e-02
3.277500000000000302e+00,7.075853643598382803e+01,3.302815853643578157e+04,6.045081460965322506e-01,5.852877308310786703e-02,5.852877308310787396e-02
3.285000000000000142e+00,7.116381636526689647e+01,3.310836381636506849e+04,6.055146689760794176e-01,5.850529811320896029e-02,5.850529811320897416e-02
3.292500000000000426e+00,7.156859881542180801e+01,3.318856859881522541e+04,6.066614495186442024e-01,5.848350108600387093e-02,5.848350108600387787e-02
3.300000000000000266e+00,7.197288618804465443e+01,3.326877288618784951e+04,6.077626695989943872e-01,5.846319765344690222e-02,5.846319765344690222e-02
3.307500000000000107e+00,7.237656488427613510e+01,3.334897656488408393e+04,6.087929391124392575e-01,5.844441998000553945e-02,5.844441998000553945e-02
3.315000000000000391e+00,7.277984812163819583e+01,3.342917984812145005e+04,6.099805667664297548e-01,5.842678376223620768e-02,5.842678376223618686e-02
3.322500000000000231e+00,7.318264215952100926e+01,3.350938264215933305e+04,6.109654669278891115e-01,5.841061711244754234e-02,5.841061711244754928e-02
3.330000000000000071e+00,7.358501721679368757e+01,3.358958501721661014e+04,6.124083368025802221e-01,5.840609333650766816e-02,5.840609333650767510e-02
3.337500000000000355e+00,7.398693572376973293e+01,3.366978693572359043e+04,6.142696464721856264e-01,5.846456580619655008e-02,5.846456580619655008e-02
3.345000000000000195e+00,7.438785396416700735e+01,3.374998785396399035e+04,6.160950206401819562e-01,5.869282280308033006e-02,5.869282280308032312e-02
3.352500000000000480e+00,7.478802100559445876e+01,3.383018802100542234e+04,6.178824765655329676e-01,5.929094553364007425e-02,5.929094553364007425e-02
3.360000000000000320e+00,7.518995244071541606e+01,3.391038995244054240e+04,6.916819623775941617e-01,6.052223595324326272e-02,6.052223595324324190e-02
3.367500000000000160e+00,7.559784224517245832e+01,3.399059784224500618e+04,7.455455224487481658e-01,6.252435114888126033e-02,6.252435114888126033e-02
3.375000000000000444e+00,7.601366470289535471e+01,3.407081366470272769e+04,7.642713781092583814e-01,6.520215125614164942e-02,6.520215125614166329e-02
3.382500000000000284e+00,7.643557338788218658e+01,3.415103557338772225e+04,7.611017381195436249e-01,6.832355746292469167e-02,6.832355746292469167e-02
3.390000000000000124e+00,7.686066794005728298e+01,3.423126066793989594e+04,7.450586152040006294e-01,7.165278555461723764e-02,7.165278555461723764e-02
3.397500000000000409e+00,7.728710933191602805e+01,3.431148710933176335e+04,7.212444451963760939e-01,7.500793727283036616e-02,7.500793727283035228e-02
3.405000000000000249e+00,7.771458562843544371e+01,3.439171458562828047e+04,6.921526139386812160e-01,7.826097700254841527e-02,7.826097700254844303e-02
3.412500000000000089e+00,7.814325667662647845e+01,3.447194325667647354e+04,6.589240776710273417e-01,8.132309250606423179e-02,8.132309250606424567e-02
3.420000000000000373e+00,7.857404394219462063e+01,3.455217404394204641e+04,6.217927078834267762e-01,8.412814430838649882e-02,8.412814430838652657e-02
3.427500000000000213e+00,7.900829699793428063e+01,3.463240829699778988e+04,5.804032471512468039e-01,8.661985423401900863e-02,8.661985423401902251e-02
3.435000000000000497e+00,7.944841756992128978e+01,3.471264841756977694e+04,5.332664478855637658e-01,8.874158782273358637e-02,8.874158782273357249e-02
3.442500000000000338e+00,9.872416991516944074e-02,3.471309872416978033e+04,4.769559032134577659e-01,9.042740229021467568e-02,9.042740229021467568e-02
3.450000000000000178e+00,5.677991766990218014e-01,3.479336779917656531e+04,4.021383325489374938e-01,9.159201719410313414e-02,9.159201719410314801e-02
3.457500000000000462e+00,1.076467817366517199e+00,3.487367646781723306e+04,2.830793855885908594e-01,9.212759774115568401e-02,9.212759774115571176e-02
3.465000000000000302e+00,1.683113883477823203e+00,3.495408311388334550e+04,1.904493672069311472e-01,9.191887349440060195e-02,9.191887349440060195e-02
3.472500000000000142e+00,2.621643465045096821e+00,3.503482164346492209e+04,1.413754008596392331e-01,9.069125265832321536e-02,9.069125265832320149e-02
3.480000000000000426e+00,4.857396630378828739e+00,3.511685739663025743e+04,9.333186655231442974e-02,8.882444455584444232e-02,8.882444455584444232e-02
3.487500000000000266e+00,6.118083197282566665e+00,3.519791808319716074e+04,4.519846897987801759e-02,8.766877059194465305e-02,8.766877059194465305e-02
3.495000000000000107e+00,6.815065862314012790e+00,3.527841506586219475e+04,4.010151739409367928e-03,8.650071469745548858e-02,8.650071469745548858e-02
3.502500000000000391e+00,nan,nan,2.008544388873985496e-04,nan,nan
3.510000000000000231e+00,nan,nan,2.008577598598204150e-04,nan,nan
3.517500000000000071e+00,nan,nan,2.008611445721761302e-04,nan,nan
3.525000000000000355e+00,nan,nan,2.008645994459625200e-04,nan,nan
3.532500000000000195e+00,nan,nan,2.008681318553438247e-04,nan,nan
3.540000000000000480e+00,nan,nan,2.008717242502470774e-04,nan,nan
3.547500000000000320e+00,nan,nan,2.008753831902033537e-04,nan,nan
3.555000000000000160e+00,nan,nan,2.008791175966898718e-04,nan,nan
3.562500000000000444e+00,nan,nan,2.008829083619864241e-04,nan,nan
3.570000000000000284e+00,nan,nan,2.008867701731481309e-04,nan,nan
3.577500000000000124e+00,nan,nan,2.008906969183167667e-04,nan,nan
3.585000000000000409e+00,nan,nan,2.008946786191850614e-04,nan,nan
3.592500000000000249e+00,nan,nan,2.008987375639023957e-04,nan,nan
3.600000000000000089e+00,nan,nan,2.009028474569777298e-04,nan,nan
3.607500000000000373e+00,nan,nan,2.009070258401631046e-04,nan,nan
3.615000000000000213e+00,nan,nan,2.009112622737902387e-04,nan,nan
3.622500000000000497e+00,nan,nan,2.009155567894515637e-04,nan,nan
3.630000000000000338e+00,nan,nan,2.009199163657296135e-04,nan,nan
3.637500000000000178e+00,nan,nan,2.009243253064331067e-04,nan,nan
3.645000000000000462e+00,nan,nan,2.009288048751054054e-04,nan,nan
3.652500000000000302e+00,nan,nan,2.009333296217447843e-04,nan,nan
3.660000000000000142e+00,nan,nan,2.009379230944076248e-04,nan,nan
3.667500000000000426e+00,nan,nan,2.009425636966187762e-04,nan,nan
3.675000000000000266e+00,nan,nan,2.009472666240428435e-04,nan,nan
3.682500000000000107e+00,nan,nan,2.009520207045288132e-04,nan,nan
3.690000000000000391e+00,nan,nan,2.009568314749157389e-04,nan,nan
3.697500000000000231e+00,nan,nan,2.009616969621770880e-04,nan,nan
3.705000000000000515e+00,nan,nan,2.009666141283920882e-04,nan,nan
3.712500000000000355e+00,nan,nan,2.009715892492137512e-04,nan,nan
3.720000000000000195e+00,nan,nan,2.009766115640068825e-04,nan,nan
3.727500000000000480e+00,nan,nan,2.009816948291953524e-04,nan,nan
3.735000000000000320e+00,nan,nan,2.009868212633752886e-04,nan,nan
3.742500000000000160e+00,nan,nan,2.009920114492096252e-04,nan,nan
3.750000000000000444e+00,nan,nan,2.009972413747414157e-04,nan,nan
3.757500000000000284e+00,nan,nan,2.010025373244017264e-04,nan,nan
3.765000000000000124e+00,nan,nan,2.010078728135846534e-04,nan,nan
3.772500000000000409e+00,nan,nan,2.010132711123520182e-04,nan,nan
3.780000000000000249e+00,nan,nan,2.010187115025156694e-04,nan,nan
3.787500000000000089e+00,nan,nan,2.010242118811838544e-04,nan,nan
3.795000000000000373e+00,nan,nan,2.010297566997882538e-04,nan,nan
3.802500000000000213e+00,nan,nan,2.010353590743843913e-04,nan,nan
3.810000000000000497e+00,nan,nan,2.010410080189467281e-04,nan,nan
3.817500000000000338e+00,nan,nan,2.010467124745877901e-04,nan,nan
3.825000000000000178e+00,nan,nan,2.010524653939529613e-04,nan,nan
3.832500000000000462e+00,nan,nan,2.010582721679651927e-04,nan,nan
3.840000000000000302e+00,nan,nan,2.010641290451895577e-04,nan,nan
3.847500000000000142e+00,nan,nan,2.010700385103769596e-04,nan,nan
3.855000000000000426e+00,nan,nan,2.010759994473605337e-04,nan,nan
3.862500000000000266e+00,nan,nan,2.010820120960500970e-04,nan,nan
3.870000000000000107e+00,nan,nan,2.010880772999520938e-04,nan,nan
3.877500000000000391e+00,nan,nan,2.010941937292334977e-04,nan,nan
3.885000000000000231e+00,nan,nan,2.011003635006317037e-04,nan,nan
3.892500000000000515e+00,nan,nan,2.011065843990443699e-04,nan,nan
3.900000000000000355e+00,nan,nan,2.011128591217465169e-04,nan,nan
3.907500000000000195e+00,nan,nan,2.011191852575333638e-04,nan,nan
3.915000000000000480e+00,nan,nan,2.011255653899149767e-04,nan,nan
3.922500000000000320e+00,nan,nan,2.011319976008693264e-04,nan,nan
3.930000000000000160e+00,nan,nan,2.011384836685900534e-04,nan,nan
3.937500000000000444e+00,nan,nan,2.011450228534469040e-04,nan,nan
3.945000000000000284e+00,nan,nan,2.011516154433892300e-04,nan,nan
3.952500000000000124e+00,nan,nan,2.011582625546636124e-04,nan,nan
3.960000000000000409e+00,nan,nan,2.011649623099369638e-04,nan,nan
3.967500000000000249e+00,nan,nan,2.011717183480816096e-04,nan,nan
3.975000000000000533e+00,nan,nan,2.011785259639385171e-04,nan,nan
3.982500000000000373e+00,nan,nan,2.011853919726724655e-04,nan,nan
3.990000000000000213e+00,nan,nan,2.011923081931955132e-04,nan,nan
3.997500000000000497e+00,nan,nan,2.011992852558524636e-04,nan,nan
4.004999999999999893e+00,nan,nan,2.012063108712809991e-04,nan,nan
4.012500000000000178e+00,nan,nan,2.012134001080241586e-04,nan,nan
4.020000000000000462e+00,nan,nan,2.012205359526050244e-04,nan,nan
4.027500000000000746e+00,nan,nan,2.012277385183662559e-04,nan,nan
4.035000000000000142e+00,nan,nan,2.012349858215758253e-04,nan,nan
4.042500000000000426e+00,nan,nan,2.012423025516361919e-04,nan,nan
4.050000000000000711e+00,nan,nan,2.012496650618991311e-04,nan,nan
4.057500000000000107e+00,nan,nan,2.012570943457820966e-04,nan,nan
4.065000000000000391e+00,nan,nan,2.012645732942469168e-04,nan,nan
4.072500000000000675e+00,nan,nan,2.012721161101858175e-04,nan,nan
4.080000000000000071e+00,nan,nan,2.012797127596622809e-04,nan,nan
4.087500000000000355e+00,nan,nan,2.012873701243889004e-04,nan,nan
4.095000000000000639e+00,nan,nan,2.012950857691321832e-04,nan,nan
4.102500000000000036e+00,nan,nan,2.013028587371796369e-04,nan,nan
4.110000000000000320e+00,nan,nan,2.013106947028392088e-04,nan,nan
4.117500000000000604e+00,nan,nan,2.013185843659412693e-04,nan,nan
4.125000000000000000e+00,nan,nan,2.013265420096228830e-04,nan,nan
4.132500000000000284e+00,nan,nan,2.013345494961836968e-04,nan,nan
4.140000000000000568e+00,nan,nan,2.013426302065826363e-04,nan,nan
4.147499999999999964e+00,nan,nan,2.013507611033059103e-04,nan,nan
4.155000000000000249e+00,nan,nan,2.013589618787735497e-04,nan,nan
4.162500000000000533e+00,nan,nan,2.013672180328489217e-04,nan,nan
4.169999999999999929e+00,nan,nan,2.013755396789578022e-04,nan,nan
4.177500000000000213e+00,nan,nan,2.013839225553235501e-04,nan,nan
4.185000000000000497e+00,nan,nan,2.013923663273886697e-04,nan,nan
4.192500000000000782e+00,nan,nan,2.014008774234345167e-04,nan,nan
4.200000000000000178e+00,nan,nan,2.014094446116082950e-04,nan,nan
4.207500000000000462e+00,nan,nan,2.014180854573361149e-04,nan,nan
4.215000000000000746e+00,nan,nan,2.014267800537377143e-04,nan,nan
4.222500000000000142e+00,nan,nan,2.014355495444186770e-04,nan,nan
4.230000000000000426e+00,nan,nan,2.014443762794017117e-04,nan,nan
4.237500000000000711e+00,nan,nan,2.014532726390941731e-04,nan,nan
4.245000000000000107e+00,nan,nan,2.014622331221505339e-04,nan,nan
4.252500000000000391e+00,nan,nan,2.014712577625793976e-04,nan,nan
4.260000000000000675e+00,nan,nan,2.014803536363800557e-04,nan,nan
4.267500000000000071e+00,nan,nan,2.014895080026777197e-04,nan,nan
4.275000000000000355e+00,nan,nan,2.014987409431337126e-04,nan,nan
4.282500000000000639e+00,nan,nan,2.015080314491575237e-04,nan,nan
4.290000000000000036e+00,nan,nan,2.015173982298593960e-04,nan,nan
4.297500000000000320e+00,nan,nan,2.015268283994034308e-04,nan,nan
4.305000000000000604e+00,nan,nan,2.015363287501540149e-04,nan,nan
4.312500000000000000e+00,nan,nan,2.015459003403908601e-04,nan,nan
4.320000000000000284e+00,nan,nan,2.015555358234882714e-04,nan,nan
4.327500000000000568e+00,nan,nan,2.015652506250076846e-04,nan,nan
4.334999999999999964e+00,nan,nan,2.015750261428692622e-04,nan,nan
