t,xcm,xcm_unwrapped,A,Iuv_global,Iuv_local
2.775000000000000244e-01,3.517184737058570709e-01,5.015171847370586278e+01,8.226222832682940078e-01,5.795992806114259877e-02,5.796231759523003818e-02
2.850000000000000311e-01,7.772922744178634158e-01,1.003772922744178686e+02,8.225746724427513978e-01,5.805533822286306628e-02,5.805763665658177780e-02
2.925000000000000377e-01,1.203992751300642094e+00,1.506039927513006376e+02,8.224914367597732090e-01,5.813283657895910311e-02,5.813504407684955827e-02
3.000000000000000444e-01,1.631548476245988422e+00,2.008315484762460130e+02,8.226218047306627090e-01,5.819556744927875669e-02,5.819768412591964923e-02
3.075000000000000511e-01,2.059902494234613801e+00,2.510599024942346489e+02,8.226026890798783242e-01,5.824510472898557223e-02,5.824710224961392180e-02
3.150000000000000022e-01,2.488921840620153425e+00,3.012889218406201621e+02,8.224489300469189912e-01,5.828375306618276130e-02,5.828565997803498988e-02
3.225000000000000089e-01,2.918451915283704956e+00,3.515184519152837197e+02,8.226102589247255015e-01,5.831398514440201686e-02,5.831580153868511085e-02
3.300000000000000155e-01,3.348305987513102266e+00,4.017483059875131630e+02,8.226209477085687505e-01,5.833778766908531005e-02,5.833951415427415105e-02
3.375000000000000222e-01,3.778470374668321252e+00,4.519784703746683476e+02,8.224873347548725677e-01,5.835601317176151992e-02,5.835762149179624797e-02
3.450000000000000289e-01,4.208937070663497870e+00,5.022089370706635805e+02,8.225905106354548524e-01,5.836947160001115104e-02,5.837099028204369849e-02
3.525000000000000355e-01,4.639597267347983944e+00,5.524395972673480628e+02,8.226316624020865165e-01,5.837969155413417349e-02,5.838112068118145315e-02
3.600000000000000422e-01,5.070273611289974447e+00,6.026702736112899856e+02,8.225272675896362351e-01,5.838826415759092170e-02,5.838957537108070694e-02
3.675000000000000488e-01,5.501147670049307159e+00,6.529011476700493404e+02,8.225635895262859432e-01,5.839399889990025405e-02,5.839522075339680790e-02
3.750000000000000555e-01,5.932129416372339925e+00,7.031321294163723223e+02,8.226356213654749672e-01,5.839826399027521486e-02,5.839939659069010719e-02
3.825000000000000067e-01,6.363083537833307268e+00,7.533630835378331767e+02,8.225608222612792453e-01,5.840200141127189354e-02,5.840301642536933208e-02
3.900000000000000133e-01,6.794121629662740247e+00,8.035941216296625953e+02,8.225298418920875543e-01,5.840444551894709985e-02,5.840537151733900256e-02
3.975000000000000200e-01,7.225239848366978634e+00,8.538252398483667776e+02,8.226330820887277628e-01,5.840606253643527979e-02,5.840689967312886338e-02
4.050000000000000266e-01,7.656324436133010281e+00,9.040563244361327406e+02,8.225881872600071532e-01,5.840762664527449771e-02,5.840834693651003606e-02
4.125000000000000333e-01,8.087411142834708855e+00,9.542874111428344577e+02,8.224893596729304646e-01,5.840890204536162977e-02,5.840953408132731201e-02
4.200000000000000400e-01,8.518581185580634596e+00,1.004518581185580274e+03,8.226241045071445157e-01,5.840937088868321941e-02,5.840991488768042944e-02
4.275000000000000466e-01,8.949738791862301923e+00,1.054749738791862001e+03,8.226093979440072257e-01,5.840991795832597977e-02,5.841037430385379037e-02
4.350000000000000533e-01,9.380831521043141663e+00,1.104980831521042774e+03,8.224515261465574767e-01,5.841082512351964545e-02,5.841116672730415488e-02
4.425000000000000600e-01,9.812011923485327358e+00,1.155212011923484852e+03,8.226086749190697489e-01,5.841088694492491823e-02,5.841114404947363170e-02
4.500000000000000111e-01,1.024321809300408326e+01,1.205443218093003679e+03,8.226244325639736621e-01,5.841086276593510096e-02,5.841103947309303490e-02
4.575000000000000178e-01,1.067430049128815561e+01,1.255674300491287795e+03,8.224957377354400467e-01,5.841175191774417019e-02,5.841183485103979695e-02
4.650000000000000244e-01,1.110547669585152164e+01,1.305905476695851121e+03,8.225867521141005945e-01,5.841170953840273822e-02,5.841173950577151219e-02
4.725000000000000311e-01,1.153668325681416462e+01,1.356136683256813512e+03,8.226332480166337335e-01,5.841163083923515270e-02,5.841163282702293430e-02
4.800000000000000377e-01,1.196778962784350675e+01,1.406367789627842967e+03,8.225339955695813998e-01,5.841225978766104859e-02,5.841225978766103472e-02
4.875000000000000444e-01,1.239895723309587794e+01,1.456598957233095234e+03,8.225582845562058321e-01,5.841222628860393007e-02,5.841222628860395089e-02
4.950000000000000511e-01,1.283016180522648853e+01,1.506830161805225771e+03,8.226357931523612388e-01,5.841212748686642336e-02,5.841212748686642336e-02
5.025000000000000577e-01,1.326129273446313306e+01,1.557061292734462313e+03,8.225662492619507660e-01,5.841252729240940106e-02,5.841252729240938718e-02
5.100000000000000089e-01,1.369244193671174870e+01,1.607292441936710929e+03,8.225232167618331536e-01,5.841266753310479787e-02,5.841266753310479787e-02
5.175000000000000711e-01,1.412364777349191414e+01,1.657523647773491120e+03,8.226320136958488183e-01,5.841248223576545745e-02,5.841248223576545745e-02
5.250000000000000222e-01,1.455480475421146380e+01,1.707754804754210681e+03,8.225924459314474246e-01,5.841267951324247837e-02,5.841267951324247837e-02
5.325000000000000844e-01,1.498593163421217866e+01,1.757985931634211283e+03,8.224814916323482938e-01,5.841305217430521612e-02,5.841305217430520919e-02
5.400000000000000355e-01,1.541713320203931481e+01,1.808217133202038440e+03,8.226218540290984871e-01,5.841281227955467253e-02,5.841281227955469335e-02
5.475000000000000977e-01,1.584832276903739334e+01,1.858448322769036395e+03,8.226125315582202280e-01,5.841278530252310558e-02,5.841278530252308476e-02
5.550000000000000488e-01,1.627942787038630357e+01,1.908679427870385325e+03,8.224598170388445206e-01,5.841336526432987231e-02,5.841336526432988618e-02
5.625000000000000000e-01,1.671061840038077406e+01,1.958910618400379690e+03,8.226052578120780501e-01,5.841316493999777759e-02,5.841316493999777065e-02
5.700000000000000622e-01,1.714183341479025557e+01,2.009141833414789062e+03,8.226264514488257351e-01,5.841295055968880739e-02,5.841295055968880739e-02
5.775000000000000133e-01,1.757292609224638724e+01,2.059372926092245052e+03,8.225029637073332234e-01,5.841366549239236650e-02,5.841366549239236650e-02
5.850000000000000755e-01,1.800410578811463580e+01,2.109604105788113429e+03,8.225821681891529735e-01,5.841352661445817912e-02,5.841352661445815830e-02
5.925000000000000266e-01,1.843531575586072790e+01,2.159835315755859938e+03,8.226341503913577879e-01,5.841337908361723952e-02,5.841337908361723952e-02
6.000000000000000888e-01,1.886642998099689450e+01,2.210066429980996418e+03,8.225401536892478216e-01,5.841391579237473208e-02,5.841391579237472514e-02
6.075000000000000400e-01,1.929759825653419725e+01,2.260297598256533547e+03,8.225525278610432700e-01,5.841386328761578872e-02,5.841386328761577484e-02
6.150000000000001021e-01,1.972880592913716313e+01,2.310528805929136979e+03,8.226355727140696183e-01,5.841372738841685286e-02,5.841372738841684592e-02
6.225000000000000533e-01,2.015994425268616297e+01,2.360759944252686182e+03,8.225713330192454542e-01,5.841406905816429879e-02,5.841406905816429879e-02
6.300000000000000044e-01,2.059109239486111065e+01,2.410991092394861425e+03,8.225162791196007905e-01,5.841423940396710951e-02,5.841423940396712339e-02
6.375000000000000666e-01,2.102230118370943401e+01,2.461222301183709533e+03,8.226306623169243881e-01,5.841402844605262518e-02,5.841402844605263905e-02
6.450000000000000178e-01,2.145346698305754174e+01,2.511453466983058206e+03,8.225964472864057964e-01,5.841418100591495854e-02,5.841418100591495854e-02
6.525000000000000799e-01,2.188459375873698676e+01,2.561684593758737719e+03,8.224733638397745406e-01,5.841458194741005333e-02,5.841458194741005333e-02
6.600000000000000311e-01,2.231579763099380642e+01,2.611915797630994803e+03,8.226193625964646206e-01,5.841433747805144239e-02,5.841433747805143545e-02
6.675000000000000933e-01,2.274699763190215407e+01,2.662146997631903105e+03,8.226154413778782315e-01,5.841426038374002844e-02,5.841426038374002844e-02
6.750000000000000444e-01,2.317810241680307115e+01,2.712378102416804268e+03,8.224678996749326121e-01,5.841488596745408879e-02,5.841488596745409573e-02
6.825000000000001066e-01,2.360929460157228732e+01,2.762609294601573765e+03,8.226016135928801987e-01,5.841470872077814819e-02,5.841470872077814819e-02
6.900000000000000577e-01,2.404051190621747836e+01,2.812840511906219035e+03,8.226282526512304072e-01,5.841453540334530514e-02,5.841453540334530514e-02
6.975000000000000089e-01,2.447160931265532824e+01,2.863071609312657074e+03,8.225099743628050408e-01,5.841528477428847149e-02,5.841528477428848537e-02
7.050000000000000711e-01,2.490278463768816408e+01,2.913302784637689911e+03,8.225773013329086281e-01,5.841528825655418339e-02,5.841528825655418339e-02
7.125000000000000222e-01,2.533398304870933870e+01,2.963533983048711434e+03,8.226347055460597746e-01,5.841541667778290398e-02,5.841541667778291785e-02
7.200000000000000844e-01,2.576507653638492457e+01,3.013765076536387369e+03,8.225458209514691088e-01,5.841642678709205172e-02,5.841642678709203784e-02
7.275000000000000355e-01,2.619619372548838143e+01,3.063996193725490684e+03,8.225456751173221281e-01,5.841729799651581428e-02,5.841729799651581428e-02
7.350000000000000977e-01,2.662731740451923912e+01,3.114227317404521727e+03,8.226334466267493095e-01,5.841865318305105442e-02,5.841865318305104054e-02
7.425000000000000488e-01,2.705832140680680808e+01,3.164458321406809773e+03,8.225730493230484219e-01,5.842139584522370449e-02,5.842139584522369061e-02
7.500000000000001110e-01,2.748924711129663478e+01,3.214689247111299665e+03,8.225009683432993324e-01,5.842537170108003802e-02,5.842537170108003802e-02
7.575000000000000622e-01,2.792012395765016564e+01,3.264920123957653232e+03,8.226150032897918685e-01,5.843079054422887358e-02,5.843079054422887358e-02
7.650000000000000133e-01,2.835080785174913487e+01,3.315150807851752688e+03,8.225767331006362815e-01,5.843916765473347597e-02,5.843916765473347597e-02
7.725000000000000755e-01,2.878123414984619188e+01,3.365381234149849661e+03,8.224123939831836649e-01,5.845126755473838837e-02,5.845126755473837449e-02
7.800000000000000266e-01,2.921146632851804270e+01,3.415611466328521601e+03,8.225353149776263306e-01,5.846705902294876273e-02,5.846705902294876273e-02
7.875000000000000888e-01,2.964135513642087361e+01,3.465841355136424681e+03,8.224966344086488412e-01,5.848859663727919156e-02,5.848859663727919156e-02
7.950000000000000400e-01,3.007070404239875927e+01,3.516070704042402667e+03,8.223001054516291264e-01,5.851762121314524334e-02,5.851762121314525722e-02
8.025000000000001021e-01,3.049961517204904027e+01,3.566299615172053109e+03,8.222644594735261103e-01,5.855390294418032909e-02,5.855390294418029440e-02
8.100000000000000533e-01,3.092792304082357546e+01,3.616527923040828227e+03,8.221766430283782290e-01,5.859963065746960631e-02,5.859963065746960631e-02
8.175000000000001155e-01,3.135537875272375885e+01,3.666755378752728575e+03,8.219160741892449495e-01,5.865696972273164167e-02,5.865696972273162085e-02
8.250000000000000666e-01,3.178206174067490508e+01,3.716982061740679910e+03,8.215382051419956033e-01,5.872554660139668592e-02,5.872554660139670674e-02
8.325000000000000178e-01,3.220781717991021509e+01,3.767207817179915310e+03,8.213247993290773152e-01,5.880724948089986054e-02,5.880724948089986054e-02
8.400000000000000799e-01,3.263241724414282174e+01,3.817432417244147928e+03,8.209223431927696879e-01,5.890353331669419962e-02,5.890353331669417880e-02
8.475000000000000311e-01,3.305588377934588351e+01,3.867655883779351370e+03,8.203371189042668599e-01,5.901392440764569036e-02,5.901392440764569036e-02
8.550000000000000933e-01,3.347812693162146758e+01,3.917878126931626866e+03,8.195763722637759985e-01,5.913923352322150717e-02,5.913923352322152799e-02
8.625000000000000444e-01,3.389894869474689187e+01,3.968098948694752835e+03,8.188439613399012273e-01,5.928022053595979196e-02,5.928022053595977808e-02
8.700000000000001066e-01,3.431832265989773845e+01,4.018318322659903515e+03,8.180063402376462900e-01,5.943616929294105733e-02,5.943616929294103651e-02
8.775000000000000577e-01,3.473625428149019001e+01,4.068536254281496440e+03,8.169832870105522282e-01,5.960632546647100932e-02,5.960632546647100238e-02
8.850000000000001199e-01,3.515258244324882497e+01,4.118752582443255051e+03,8.157840538312199907e-01,5.979086980247069749e-02,5.979086980247069749e-02
8.925000000000000711e-01,3.556722469415321086e+01,4.168967224694159086e+03,8.144175050588522424e-01,5.998889705935126632e-02,5.998889705935126632e-02
9.000000000000000222e-01,3.598027982989241735e+01,4.219180279829898609e+03,8.128916446051098754e-01,6.019829625815248386e-02,6.019829625815248386e-02
9.075000000000000844e-01,3.639164135518691978e+01,4.269391641355193315e+03,8.112131142280523122e-01,6.041869535058325830e-02,6.041869535058327911e-02
9.150000000000000355e-01,3.680112648449502899e+01,4.319601126484501947e+03,8.093866636932651737e-01,6.064967556609683619e-02,6.064967556609683619e-02
9.225000000000000977e-01,3.720893141521916192e+01,4.369808931415225743e+03,8.074145886249417536e-01,6.088796861772360902e-02,6.088796861772358820e-02
9.300000000000000488e-01,3.761497049400455950e+01,4.420014970494011322e+03,8.052961285813615699e-01,6.113303703157853958e-02,6.113303703157853958e-02
9.375000000000001110e-01,3.801907684030885548e+01,4.470219076840316120e+03,8.030268161957361261e-01,6.138426346262969291e-02,6.138426346262969291e-02
9.450000000000000622e-01,3.842138536704511864e+01,4.520421385367052608e+03,8.005977677295845751e-01,6.163883949621082325e-02,6.163883949621082325e-02
9.525000000000001243e-01,3.882186896921673025e+01,4.570621868969224124e+03,7.979949058321045285e-01,6.189586870542965191e-02,6.189586870542965191e-02
9.600000000000000755e-01,3.922039994097871585e+01,4.620820399940986135e+03,7.951981067513620438e-01,6.215463334542447454e-02,6.215463334542448842e-02
9.675000000000000266e-01,3.961697483162079436e+01,4.671016974831628431e+03,7.922592525127827301e-01,6.241362427176413291e-02,6.241362427176412597e-02
9.750000000000000888e-01,4.001167911199503635e+01,4.721211679112003367e+03,7.894206446118245957e-01,6.267085732618331295e-02,6.267085732618332683e-02
9.825000000000000400e-01,4.040442198427922449e+01,4.771404421984287183e+03,7.863682015333004482e-01,6.292617101570559257e-02,6.292617101570559257e-02
9.900000000000001021e-01,4.079507002598361964e+01,4.821595070025991845e+03,7.830572920604451648e-01,6.317902340810702122e-02,6.317902340810703510e-02
9.975000000000000533e-01,4.118373913218453453e+01,4.871783739132192750e+03,7.796401278579286886e-01,6.342737913835931607e-02,6.342737913835930219e-02
1.005000000000000115e+00,4.157039678710678743e+01,4.921970396787115533e+03,7.763392653395759790e-01,6.367082642527385761e-02,6.367082642527387149e-02
1.012500000000000178e+00,4.195498903371323962e+01,4.972154989033721904e+03,7.726958109723566226e-01,6.390897227641401113e-02,6.390897227641401113e-02
1.020000000000000018e+00,4.233741720685556942e+01,5.022337417206864302e+03,7.690147317173412489e-01,6.414146668099006410e-02,6.414146668099005022e-02
1.027500000000000080e+00,4.271771588651444773e+01,5.072517715886523547e+03,7.653547864996381733e-01,6.436742750667295843e-02,6.436742750667295843e-02
1.035000000000000142e+00,4.309590901242047778e+01,5.122695909012430093e+03,7.612730609374716018e-01,6.458602575303792892e-02,6.458602575303791504e-02
1.042499999999999982e+00,4.347194498404386565e+01,5.172871944984053698e+03,7.575711864726477618e-01,6.479740021903239444e-02,6.479740021903239444e-02
1.050000000000000044e+00,4.384581706752062757e+01,5.223045817067530152e+03,7.532989075598197637e-01,6.500099690787029816e-02,6.500099690787029816e-02
1.057500000000000107e+00,4.421750176591971382e+01,5.273217501765930137e+03,7.494423715764246818e-01,6.519645132948112543e-02,6.519645132948111155e-02
1.065000000000000169e+00,4.458695383787945588e+01,5.323386953837889450e+03,7.449869144825289613e-01,6.538394307206123190e-02,6.538394307206121803e-02
1.072500000000000009e+00,4.495416110614670657e+01,5.373554161106157153e+03,7.410058108911629082e-01,6.556326708707736761e-02,6.556326708707736761e-02
1.080000000000000071e+00,4.531916847636662737e+01,5.423719168476377490e+03,7.365260975961618328e-01,6.573384607315008177e-02,6.573384607315009565e-02
1.087500000000000133e+00,4.568196521743453076e+01,5.473881965217445213e+03,7.322396218191470352e-01,6.589567516358488253e-02,6.589567516358488253e-02
1.095000000000000195e+00,4.604256587977661042e+01,5.524042565879787617e+03,7.278160487000141510e-01,6.604843557818848576e-02,6.604843557818848576e-02
1.102500000000000036e+00,4.640096438362314757e+01,5.574200964383634528e+03,7.230601794853515063e-01,6.619222552817671801e-02,6.619222552817671801e-02
1.110000000000000098e+00,4.675717112191495062e+01,5.624357171121926513e+03,7.187540341395325383e-01,6.632696356500752954e-02,6.632696356500754342e-02
1.117500000000000160e+00,4.711121001310509371e+01,5.674511210013116397e+03,7.140973174141146407e-01,6.645244488383553194e-02,6.645244488383553194e-02
1.125000000000000000e+00,4.746305766327705555e+01,5.724663057663288782e+03,7.091710089343846724e-01,6.656888580630546115e-02,6.656888580630546115e-02
1.132500000000000062e+00,4.781270266789977796e+01,5.774812702667911253e+03,7.047113405135095876e-01,6.667653962733911810e-02,6.667653962733913198e-02
1.140000000000000124e+00,4.816021961474979918e+01,5.824960219614761627e+03,6.999794028540682334e-01,6.677490071363775814e-02,6.677490071363775814e-02
1.147500000000000187e+00,4.850567008825600368e+01,5.875105670088268198e+03,6.950106254169435838e-01,6.686354886513509732e-02,6.686354886513509732e-02
1.155000000000000027e+00,4.884906485664911457e+01,5.925249064856661789e+03,6.900811058139693088e-01,6.694282896288437923e-02,6.694282896288437923e-02
1.162500000000000089e+00,4.919047295413498233e+01,5.975390472954147299e+03,6.853698204877085587e-01,6.701232034338347465e-02,6.701232034338348853e-02
1.170000000000000151e+00,4.952963142360317761e+01,6.025529631423615683e+03,6.804702957027120025e-01,6.707466962723872272e-02,6.707466962723872272e-02
1.177499999999999991e+00,6.688176775508544725e-02,6.025866881767768064e+03,6.754059936243128615e-01,6.712673187308329514e-02,6.712673187308329514e-02
1.185000000000000053e+00,4.022802809078637742e-01,6.076002280280920786e+03,6.701968287520729817e-01,6.716871817534643407e-02,6.716871817534643407e-02
1.192500000000000115e+00,7.355623463404122875e-01,6.126135562346353254e+03,6.651417062018100124e-01,6.720357202698296062e-02,6.720357202698294674e-02
1.200000000000000178e+00,1.066978630599094036e+00,6.176266978630612357e+03,6.601943139323513954e-01,6.722877075112945744e-02,6.722877075112944356e-02
1.207500000000000018e+00,1.396678332555365110e+00,6.226396678332568627e+03,6.551228225905724178e-01,6.724377666716051249e-02,6.724377666716048474e-02
1.215000000000000080e+00,1.724224099905103058e+00,6.276524224099918683e+03,6.499387536430978329e-01,6.725315131280545922e-02,6.725315131280543146e-02
1.222500000000000142e+00,2.050294086022716566e+00,6.326650294086036411e+03,6.446508055156332517e-01,6.725039380505631881e-02,6.725039380505633269e-02
1.230000000000000204e+00,2.374235055049487730e+00,6.376774235055063400e+03,6.392649489779215211e-01,6.724291451569608391e-02,6.724291451569608391e-02
1.237500000000000044e+00,2.696784132587208394e+00,6.426896784132601169e+03,6.337845584319529157e-01,6.722335321055261659e-02,6.722335321055260271e-02
1.245000000000000107e+00,3.017237727913580692e+00,6.477017237727927750e+03,6.282269163274485368e-01,6.719963358466367331e-02,6.719963358466368719e-02
1.252500000000000169e+00,3.336378070151003072e+00,6.527136378070165847e+03,6.229159077740691330e-01,6.716404194726614818e-02,6.716404194726614818e-02
1.260000000000000009e+00,3.653536141529122983e+00,6.577253536141543918e+03,6.175052122750871453e-01,6.712416763463963099e-02,6.712416763463964486e-02
1.267500000000000071e+00,3.969292935397250588e+00,6.627369292935411977e+03,6.119945732690987850e-01,6.707416011127924349e-02,6.707416011127924349e-02
1.275000000000000133e+00,4.283514851873083451e+00,6.677483514851888685e+03,6.063825771985535962e-01,6.701648114100797193e-02,6.701648114100795806e-02
1.282500000000000195e+00,4.595927386453970698e+00,6.727595927386469157e+03,6.006670744796308581e-01,6.695380880862153439e-02,6.695380880862153439e-02
1.290000000000000036e+00,4.907053909439487605e+00,6.777707053909454771e+03,5.948456379768666258e-01,6.688162469072843341e-02,6.688162469072843341e-02
1.297500000000000098e+00,5.216773256763301170e+00,6.827816773256779015e+03,5.889160330375390329e-01,6.680200422110094127e-02,6.680200422110095515e-02
1.305000000000000160e+00,5.524710452564139729e+00,6.877924710452580257e+03,5.828766679576931065e-01,6.671853122106830014e-02,6.671853122106830014e-02
1.312500000000000000e+00,5.831393927581000725e+00,6.928031393927597492e+03,5.767269924117837121e-01,6.662661106929471111e-02,6.662661106929471111e-02
1.320000000000000062e+00,6.136777970929489179e+00,6.978136777970946241e+03,5.704678144622905567e-01,6.652755408780980373e-02,6.652755408780978985e-02
1.327500000000000124e+00,6.440854099413465761e+00,7.028240854099430180e+03,5.641015139708868142e-01,6.642172460955737823e-02,6.642172460955737823e-02
1.335000000000000187e+00,6.743402930676193563e+00,7.078343402930692719e+03,5.576321398392162232e-01,6.631164213892611070e-02,6.631164213892612458e-02
1.342500000000000027e+00,7.044652908238598243e+00,7.128444652908255193e+03,5.510653908531614187e-01,6.619540203765759967e-02,6.619540203765759967e-02
1.350000000000000089e+00,7.344698700046212281e+00,7.178544698700063236e+03,5.444084915141478298e-01,6.607276566102966708e-02,6.607276566102963933e-02
1.357500000000000151e+00,7.643540422777441279e+00,7.228643540422795013e+03,5.376699832544543645e-01,6.594415461392059974e-02,6.594415461392059974e-02
1.365000000000000213e+00,7.941193900638370273e+00,7.278741193900656071e+03,5.308594596677602695e-01,6.580996872280908683e-02,6.580996872280908683e-02
1.372500000000000053e+00,8.237687930359902211e+00,7.328837687930377797e+03,5.239872795281304008e-01,6.567020100900324009e-02,6.567020100900324009e-02
1.380000000000000115e+00,8.533029640052442133e+00,7.378933029640070345e+03,5.170642891540661035e-01,6.552522668966227759e-02,6.552522668966227759e-02
1.387500000000000178e+00,8.827244027637192403e+00,7.429027244027654888e+03,5.101015831806632317e-01,6.537519129851827870e-02,6.537519129851829258e-02
1.395000000000000018e+00,9.120346422875940107e+00,7.479120346422893817e+03,5.031103271566269575e-01,6.522043239659937319e-02,6.522043239659938707e-02
1.402500000000000080e+00,9.412372214816080884e+00,7.529212372214834431e+03,4.961016582240629913e-01,6.506085206675416011e-02,6.506085206675416011e-02
1.410000000000000142e+00,9.703335806558733623e+00,7.579303335806577707e+03,4.890866719305892452e-01,6.489679149134390534e-02,6.489679149134390534e-02
1.417500000000000204e+00,9.993267904163907644e+00,7.629393267904182721e+03,4.820764927526338117e-01,6.472833838562216946e-02,6.472833838562216946e-02
1.425000000000000044e+00,1.028219207334562491e+01,7.679482192073364786e+03,4.750824177170109852e-01,6.455564421507660466e-02,6.455564421507660466e-02
1.432500000000000107e+00,1.057012661348928617e+01,7.729570126613508364e+03,4.681161166168054111e-01,6.437889710700700485e-02,6.437889710700700485e-02
1.440000000000000169e+00,1.085711347132729898e+01,7.779657113471346747e+03,4.611898665217537552e-01,6.419786624870620073e-02,6.419786624870620073e-02
1.447500000000000009e+00,1.114316051132994723e+01,7.829743160511349743e+03,4.543167938234868308e-01,6.401296661486124973e-02,6.401296661486126360e-02
